"labID","age","error","depth"
"247651",230.1942164,153.797149024528,3
"247652",231.7337004,154.612529003674,7
"247653",234.12592665,156.006917710341,12
"247654",236.83416695,157.411033900516,17
"247655",238.90381595,158.585693989097,22
"247656",241.7373614,159.854149477046,27
"247657",243.6802149,160.975808962714,31
"247658",245.61471165,162.258633370856,35
"247659",248.80511765,163.571027895236,40
"247660",252.619817,165.647349201436,48
"247661",254.32221395,166.358738157955,51
"247662",289.96402255,182.635292105692,55
"247663",6641.116845,302.30172099836,155
"247664",6650.46595,301.979222185865,155.1
"247665",7769.112685,245.126800012236,170
"247666",8111.103725,259.85714958772,175
"247667",9138.677945,330.747228543614,180
"247668",11176.862805,431.099379759726,185
"247669",13165.27069,247.501182792643,190
"247670",14130.50904,408.011445919955,195
"247671",14285.778295,407.405423701101,200
"247672",14422.774445,397.185450748401,205
"247673",14542.226455,394.226520401275,210
"247674",14660.14339,406.509702638792,215
"247675",14722.685265,419.810835458076,217.5
"247676",14792.33977,435.951968948884,220
"247677",14870.005665,454.944305401468,222.5
"247678",14958.192635,472.383416308019,225
"247679",15056.99167,487.906455945501,227.5
"247680",15163.28257,495.888629774667,230
"247681",15276.361595,496.275861365236,232.5
"247682",15390.33579,488.65525222622,235
