depth	min	max	median	mean
0	-29	-17	-23	-23
10	47	525	231	248
20	225	922	533	542
30	429	1267	822	824
40	671	1559	1107	1108
50	950	1908	1390	1397
60	1209	2154	1671	1680
70	1500	2476	1955	1967
80	1750	2766	2251	2253
90	2031	3058	2540	2542
100	2354	3321	2823	2825
110	2594	3559	3116	3107
120	2881	3839	3384	3382
130	3189	4074	3667	3656
140	3520	4322	3926	3929
150	3814	4530	4185	4185
155	3963	4645	4302	4306
160	4078	4748	4424	4421
165	4205	4854	4535	4537
170	4334	4964	4649	4649
171	4366	4978	4668	4670
172	4383	4995	4690	4691
173	4421	5018	4712	4712
174	4437	5037	4730	4733
175	4449	5070	4750	4753
176	4471	5078	4770	4773
177	4484	5096	4792	4792
178	4500	5117	4811	4811
180	4528	5186	4850	4850
190	4698	5387	5015	5025
200	4850	5572	5203	5203
210	5039	5770	5369	5381
220	5190	5939	5552	5559
230	5364	6111	5717	5726
240	5510	6291	5899	5898
250	5678	6467	6069	6067
260	5862	6622	6243	6240
270	6025	6803	6408	6413
280	6175	6954	6576	6570
290	6352	7133	6735	6741
300	6501	7293	6895	6901
310	6676	7447	7070	7063
320	6820	7616	7223	7221
330	6986	7768	7376	7380
340	7156	7935	7542	7543
350	7342	8119	7707	7709
360	7477	8281	7858	7867
370	7633	8442	8026	8025
380	7788	8606	8186	8183
390	7923	8759	8340	8337
400	8079	8874	8489	8489
410	8233	9040	8644	8642
420	8396	9209	8799	8797
430	8544	9358	8945	8951
440	8693	9533	9105	9105
450	8831	9668	9249	9256
460	8982	9829	9395	9401
480	9257	10198	9686	9702
490	9408	10359	9834	9852
500	9545	10521	9984	10000
505	9593	10602	10060	10076
510	9678	10677	10139	10156
