depth	min	max	median	mean
30	-55	392	155	155
40	73	514	288	288
50	198	598	398	398
60	315	703	507	508
70	436	804	617	615
80	548	901	721	723
90	645	991	825	822
100	749	1086	916	917
105	799	1133	970	968
110	849	1177	1018	1015
120	939	1294	1111	1114
130	1037	1384	1209	1210
140	1136	1470	1303	1306
150	1234	1570	1397	1401
160	1320	1656	1494	1493
170	1418	1759	1588	1587
180	1514	1842	1679	1677
190	1603	1937	1772	1771
200	1706	2023	1863	1862
210	1799	2123	1954	1955
220	1879	2216	2046	2046
230	1963	2296	2133	2134
240	2053	2392	2226	2224
250	2156	2475	2315	2316
260	2244	2556	2402	2402
270	2318	2642	2488	2487
280	2411	2718	2573	2572
290	2508	2792	2659	2655
300	2569	2874	2738	2733
310	2656	2962	2820	2816
320	2749	3037	2903	2898
330	2819	3110	2975	2975
340	2905	3177	3057	3053
350	2991	3256	3128	3125
355	3026	3285	3161	3158
360	3059	3322	3193	3192
370	3130	3381	3256	3256
380	3188	3442	3315	3317
390	3247	3500	3374	3375
400	3310	3547	3434	3431
410	3365	3599	3485	3484
420	3415	3646	3532	3532
440	3506	3738	3623	3622
450	3550	3782	3667	3667
460	3593	3815	3710	3709
470	3632	3852	3748	3748
480	3667	3888	3786	3784
490	3707	3928	3821	3820
500	3748	3959	3857	3855
520	3808	4029	3923	3922
530	3844	4067	3957	3956
540	3882	4096	3988	3988
550	3911	4126	4021	4020
560	3942	4154	4053	4052
570	3981	4181	4085	4083
580	4011	4213	4118	4114
590	4045	4246	4146	4144
600	4072	4270	4175	4174
610	4099	4303	4205	4203
615	4106	4319	4220	4218
620	4122	4333	4235	4233
630	4160	4359	4265	4262
640	4189	4396	4294	4293
650	4212	4425	4324	4322
660	4243	4459	4353	4353
670	4276	4493	4381	4382
680	4301	4523	4413	4412
690	4332	4553	4443	4443
700	4362	4591	4475	4474
710	4393	4623	4505	4505
740	4476	4719	4596	4595
780	4593	4838	4720	4720
820	4716	4963	4844	4844
850	4811	5069	4938	4937
940	5085	5361	5220	5223
980	5207	5494	5351	5352
1020	5331	5633	5483	5482
1060	5469	5762	5618	5621
1100	5611	5906	5756	5758
1140	5754	6057	5904	5903
1180	5909	6206	6059	6059
1200	5991	6304	6140	6141
1250	6209	6509	6362	6361
1290	6390	6698	6542	6545
1330	6588	6903	6741	6740
1340	6651	6960	6792	6791
1350	6699	6998	6841	6841
1370	6788	7095	6949	6948
1380	6841	7149	7002	7001
1390	6900	7210	7058	7056
1410	7018	7319	7169	7167
1450	7233	7569	7398	7397
1490	7456	7803	7630	7631
1520	7633	7980	7807	7808
1560	7865	8211	8038	8039
1570	7922	8273	8101	8099
1600	8101	8442	8276	8275
1650	8398	8756	8578	8574
1700	8692	9071	8878	8874
1740	8935	9296	9120	9117
1780	9184	9538	9363	9360
1810	9362	9724	9544	9543
1870	9739	10109	9913	9918
1880	9794	10176	9979	9981
1920	10072	10444	10237	10244
1960	10339	10726	10518	10520
1990	10534	10946	10734	10735
2060	11054	11523	11281	11286
2070	11149	11620	11374	11379
2100	11442	11972	11696	11699
