"labID","age","error","depth"
"395128",125,433,50
"395129",148,418,60
"395130",170,403.5,70
"395131",192,389,80
"395132",215,374.5,90
"395133",237,360,100
"395134",249,353,105
"395135",282,332,120
"395136",305,318,130
"395137",327,304,140
"395138",350,290.5,150
"395139",372,277,160
"395140",395,263.5,170
"395141",417,250.5,180
"395142",439,237.5,190
"395143",462,225,200
"395144",496,206.5,215
"395145",507,201,220
"395146",529,189.5,230
"395147",552,178.5,240
"395148",630,144,275
"395149",642,140,280
"395150",653,136,285
"395151",664,132.5,290
"395152",675,129,295
"395153",689,125.5,301
"395154",698,123.5,305
"395155",709,121.5,310
"395156",720,120,315
"395157",731,118.5,320
"395158",743,118,325
"395159",754,117.5,330
"395160",765,118,335
"395161",776,119,340
"395162",787,120.5,345
"395163",992,117.5,350
"395164",1197,146.5,355
"395165",1402,194,360
"395166",1607,253.5,365
"395167",1713,224,370
"395168",1795,179.5,375
"395169",1877,151,380
"395170",1959,164.5,385
"395171",2040,207.5,390
"395172",2346,200,395
"395173",2651,195.5,400
"395174",2957,188.5,405
"395175",3262,178.5,410
"395176",3568,170,415
"395177",3874,174.5,420
"395178",4179,179.5,425
"395179",4790,195.5,435
"395180",5401,219,445
"395181",6013,245.5,455
"395182",6624,274.5,465
"395183",7235,305.5,475
"395184",7846,338.5,485
"395185",8457,372.5,495
"395186",9068,407,505
"395187",9191,414,507
"395188",9313,421,509
"395189",9435,428,511
"395190",9557,435,513
"395191",9679,442,515
"395192",9802,449,517
"395193",9924,456,519
"395194",10046,463.5,521
"395195",10168,470.5,523
"395196",10291,477.5,525
"395197",10413,484.5,527
"395198",10535,491.5,529
"395199",10610,487,531
"395200",10638,472,533
"395201",10665,457.5,535
"395202",10693,443.5,537
"395203",10721,430,539
"395204",10749,418.5,541
"395205",10776,407,543
"395206",10804,396.5,545
"395207",10832,387,547
"395208",10860,378.5,549
"395209",10873,374.5,550
"395210",10915,365.5,553
"395211",10929,363,554
"395212",10971,358,557
"395213",10998,357.5,559
"395214",11026,357.5,561
"395215",11054,358.5,563
"395216",11081,360,565
"395217",11109,362.5,567
"395218",11137,366,569
"395219",11165,371,571
"395220",11192,377,573
"395221",11220,384.5,575
"395222",11248,393.5,577
"395223",11276,404,579
"395224",11303,415,581
"395225",11331,427,583
"395226",11359,439.5,585
"395227",11387,452.5,587
"395228",11414,467,589
"395229",11442,481.5,591
"395230",11470,497,593
"395231",11497,513,595
"395232",11528,503,597
"395233",11558,493,599
"395234",11588,483.5,601
"395235",11618,474,603
"395236",11648,465,605
"395237",11678,456,607
"395238",11709,448,609
"395239",11739,440,611
"395240",11769,433,613
"395241",11799,426,615
"395242",11829,419.5,617
"395243",11859,413,619
"395244",11890,406.5,621
"395245",11920,400,623
"395246",11950,394,625
"395247",11980,388,627
"395248",12010,383,629
"395249",12040,379,631
"395250",12071,375.5,633
"395251",12101,372.5,635
"395252",12131,370,637
"395253",12161,368.5,639
"395254",12191,367.5,641
"395255",12221,367.5,643
"395256",12252,367.5,645
"395257",12282,368.5,647
"395258",12312,369.5,649
"395259",12342,371.5,651
"395260",12372,374,653
"395261",12402,377.5,655
"395262",12433,381.5,657
"395263",12463,385.5,659
"395264",12493,390,661
"395265",12523,396.5,663
"395266",12553,403.5,665
"395267",12583,411,667
"395268",12613,419,669
"395269",12644,427.5,671
"395270",12674,436,673
"395271",12704,445.5,675
"395272",12734,455.5,677
"395273",12764,466,679
"395274",12794,477,681
"395275",12825,487.5,683
"395276",12855,499,685
"395277",12885,511,687
"395278",12915,523,689
"395279",12945,535,691
"395280",12975,547.5,693
"395281",13006,560,695
"395282",13036,573,697
"395283",13066,586.5,699
"395284",13096,600,701
"395285",13126,613.5,703
"395286",13156,627,705
"395287",13187,640.5,707
"395288",13217,654,709
"395289",13247,667.5,711
"395290",13277,681.5,713
"395291",13307,695.5,715
"395292",13337,709,717
"395293",13368,723.5,719
"395294",13398,737,721
"395295",13428,751.5,723
"395296",13458,765,725
"395297",13488,779.5,727
"395298",13518,793.5,729
"395299",13549,807.5,731
"395300",13579,821.5,733
"395301",13609,836,735
"395302",13639,850.5,737
"395303",13669,864.5,739
"395304",13699,878.5,741
"395305",13729,892.5,743
"395306",13760,907.5,745
"395307",13790,922,747
"395308",13820,936.5,749
"395309",13850,951,751
"395310",13880,965.5,753
"395311",13910,980,755
"395312",13941,994.5,757
"395313",13971,1009,759
"395314",14001,1023.5,761
"395315",14031,1038,763
"395316",14061,1052.5,765
"395317",14091,1067.5,767
"395318",14122,1082,769
"395319",14152,1096.5,771
"395320",14182,1111.5,773
"395321",14212,1126,775
"395322",14242,1141,777
"395323",14272,1155.5,779
"395324",14303,1171,781
"395325",14333,1186,783
"395326",14363,1201,785
