depth	min	max	median	mean
5	-73	95	-39	-26
25	13	265	124	128
45	132	431	270	275
65	269	594	419	421
85	401	742	560	564
105	541	885	704	708
125	683	1016	853	853
145	823	1185	994	998
165	954	1345	1146	1147
185	1122	1484	1298	1299
205	1255	1639	1451	1455
225	1419	1814	1617	1618
245	1599	1973	1792	1790
265	1766	2159	1965	1965
285	1951	2333	2140	2143
305	2149	2550	2343	2339
325	2342	2756	2547	2544
345	2567	2961	2762	2760
365	2772	3197	2987	2985
385	2996	3431	3226	3222
405	3235	3691	3473	3472
425	3509	4000	3749	3747
445	3787	4278	4036	4038
465	4106	4588	4347	4347
485	4429	4930	4666	4668
505	4753	5256	5003	5005
525	5073	5625	5354	5349
545	5459	5989	5713	5715
565	5812	6373	6105	6103
585	6246	6805	6517	6521
605	6652	7216	6935	6935
625	7075	7616	7336	7342
645	7415	7920	7677	7675
665	7719	8230	7976	7975
685	8003	8525	8264	8258
705	8292	8789	8541	8541
725	8567	9051	8821	8817
745	8860	9338	9099	9096
765	9121	9616	9366	9370
785	9390	9881	9644	9642
805	9664	10155	9913	9917
825	9942	10437	10191	10192
845	10227	10711	10470	10469
865	10495	10995	10758	10753
885	10789	11306	11037	11038
905	11041	11601	11312	11320
925	11301	11929	11609	11613
