depth	min	max	median	mean
0	-32	-24	-28	-28
7	-27	-8	-20	-19
17	-19	6	-8	-7
27	-9	17	4	4
33	-2	22	11	11
35	-1	25	13	13
37	2	26	15	15
47	18	35	27	27
49	21	37	30	29
51	26	40	33	33
52.5	28	46	37	37
57.5	38	74	53	54
67	66	107	90	89
69	73	113	97	96
71.5	93	119	108	107
73	104	124	115	115
77	123	156	139	140
85	181	200	192	192
90	193	261	214	217
100	221	331	267	270
110	263	381	318	320
115	284	409	348	346
120	311	429	372	371
125	334	448	398	396
130	364	468	421	420
135	401	490	446	446
140	424	524	474	475
150	475	624	542	544
155	499	680	581	584
160	536	742	631	632
170	610	881	730	732
180	681	980	826	829
185	725	1052	879	879
190	772	1100	928	930
195	825	1176	983	985
200	871	1244	1040	1043
210	953	1379	1153	1157
220	1052	1504	1271	1273
235	1204	1711	1454	1454
255	1446	1951	1692	1693
270	1603	2122	1869	1868
285	1791	2306	2041	2047
310	2085	2562	2323	2323
330	2292	2749	2527	2526
345	2443	2879	2672	2675
360	2608	3017	2821	2817
380	2827	3159	2996	2994
385	2870	3203	3041	3037
390	2907	3240	3080	3076
400	2983	3316	3150	3150
406	3025	3359	3192	3191
433	3200	3546	3380	3379
448	3320	3650	3480	3482
471	3476	3813	3637	3637
485	3569	3894	3731	3732
510.5	3741	4072	3907	3908
520.5	3810	4147	3978	3978
534.5	3913	4247	4074	4074
550.5	4018	4343	4184	4184
564.5	4111	4454	4278	4279
584.5	4259	4601	4425	4426
604.5	4399	4757	4581	4579
622.5	4550	4909	4727	4729
646.5	4760	5133	4940	4945
653.5	4825	5205	5010	5013
661	4890	5281	5089	5092
677.5	5080	5478	5279	5279
682.5	5134	5527	5335	5335
693	5257	5645	5461	5459
704.5	5411	5810	5606	5605
714	5536	5971	5745	5749
727.5	5779	6409	6053	6061
733.5	5898	6610	6213	6225
757.5	6519	7378	6895	6910
762.5	6636	7520	7045	7053
770	6853	7709	7259	7265
810.5	7764	8813	8261	8263
815.5	7887	8931	8385	8390
820.5	8000	9032	8517	8510
824	8080	9112	8601	8598
826.5	8136	9190	8659	8661
833	8283	9359	8820	8817
836.5	8365	9440	8891	8896
841.5	8477	9542	9007	9011
845.5	8554	9649	9100	9106
855	8782	9850	9331	9326
865.5	9007	10085	9562	9566
870.5	9110	10186	9679	9680
874.5	9183	10271	9771	9770
884	9442	10481	9996	9983
901.5	9809	10906	10375	10361
914.5	10157	11188	10659	10651
918.5	10254	11248	10743	10744
927.3	10467	11426	10924	10925
933.8	10587	11557	11048	11060
938	10676	11628	11129	11140
949.5	10858	11825	11332	11342
953.5	10912	11918	11410	11415
965.5	11124	12169	11618	11626
970.5	11226	12260	11701	11713
978.5	11343	12377	11837	11842
983.5	11417	12456	11923	11923
989.5	11511	12579	12024	12017
998.5	11635	12748	12159	12156
1009	11771	12919	12315	12324
1017.5	11890	13054	12449	12456
1023.5	11976	13154	12541	12547
1029.5	12054	13289	12634	12638
1036	12167	13419	12737	12741
1041.5	12239	13488	12820	12824
1055.1	12419	13726	13033	13038
1056.2	12440	13742	13048	13055
1058.7	12479	13778	13086	13095
1059.8	12490	13787	13102	13112
1067	12618	13899	13214	13227
1071	12684	13966	13276	13290
1077.7	12789	14062	13380	13395
1078.7	12807	14076	13393	13411
1085.5	12874	14227	13495	13514
1100.5	13059	14498	13742	13746
