depth	min	max	median	mean
0	-72	203	5	20
10	-5	312	118	128
20	89	440	248	252
30	208	560	390	385
40	334	720	530	530
50	461	879	677	674
60	627	1048	836	839
70	791	1224	1004	1005
80	958	1393	1174	1174
90	1117	1547	1341	1341
100	1292	1720	1502	1502
110	1452	1861	1665	1664
120	1611	2034	1823	1825
130	1760	2190	1977	1979
140	1932	2345	2133	2136
150	2078	2484	2275	2277
160	2223	2615	2418	2418
170	2354	2739	2548	2548
180	2473	2875	2672	2676
190	2607	2999	2801	2799
200	2731	3121	2924	2923
210	2852	3232	3035	3039
220	2980	3366	3162	3163
230	3102	3494	3284	3285
240	3209	3604	3403	3405
250	3341	3718	3526	3528
260	3475	3842	3660	3657
270	3589	3974	3784	3781
280	3706	4107	3912	3909
290	3851	4228	4043	4041
300	3973	4392	4183	4179
310	4119	4524	4319	4318
320	4243	4690	4456	4459
330	4367	4861	4598	4601
340	4491	5017	4743	4743
