"labID","age","error","depth"
"155584",-35,6.5,0
"155585",196,195.5,20
"155586",444,270,40
"155587",696,313,60
"155588",947,351,80
"155589",1196,379,100
"155590",1449,395.5,120
"155591",1700,406,140
"155592",1950,406.5,160
"155593",2206,399.5,180
"155594",2454,384.5,200
"155595",2703,367.5,220
"155596",2948,339.5,240
"155597",3192,312.5,260
"155598",3504,353,280
"155599",3828,388,300
"155600",4152,408,320
"155601",4479,408,340
"155602",4799,394,360
"155603",5118,353.5,380
"155604",5439,296.5,400
"155605",5764,271.5,420
"155606",6128,338.5,440
"155607",6484,365,460
"155608",6852,355,480
"155609",7211,304,500
"155610",7385,263,510
"155611",7540,271.5,520
"155612",7829,282,540
"155613",8168,325.5,560
"155614",8636,439,580
"155615",9105,479.5,600
"155616",9578,482,620
"155617",10046,440,640
"155618",10489,348,660
"155619",11050,485.5,680
"155620",11650,570,700
"155621",12232,572,720
"155622",12809,525,740
"155623",12956,504,745
"155624",13099,470,750
"155625",13241,444.5,755
"155626",13389,485,760
"155627",13998,629.5,780
"155628",14627,709.5,800
"155629",14925,724.5,810
"155630",15105,714.5,816
"155631",15163,709,818
"155632",15223,717.5,820
"155633",15397,701,824
"155634",15649,662.5,828
"155635",15791,681.5,830
"155636",15791,681.5,835
"155637",15966,620,838
"155638",16092,634.5,840
"155639",16205,694.5,842
"155640",16256,737.5,843
"155641",16484,1039.5,848
