"labID","age","error","depth"
"56521",-26,46.5,0
"56522",-19,41.5,4
"56523",-12,38.5,8
"56524",-2,39.5,13
"56525",7,44,18
"56526",19,44,23
"56527",32,47,28
"56528",46,59,33
"56529",59,74.5,38
"56530",74,81,43
"56531",89,84,48
"56532",104,94.5,53
"56533",118,108,58
"56534",155,114,63
"56535",205,159,68
"56536",255,227.5,73
"56537",306,301,78
"56538",728,641,103
"56539",1141,772,123
"56540",1532,828,143
"56541",1921,793,163
"56542",2181,705.5,178
"56543",2500,444,193
"56544",2737,424.5,203
"56545",3156,502.5,218
"56546",3438,302,228
"56547",3837,313,243
"56548",4134,642,258
"56549",4326,713,268
"56550",4402,754.5,272
"56551",4918,939,298
"56552",5116,917.5,308
"56553",5507,866,328
"56554",5698,878,338
"56555",6084,708.5,358
"56556",6355,566,368
"56557",6647,815,378
"56558",7425,1129,408
"56559",7832,1234,423
"56560",8114,1249,433
"56561",8385,1298.5,443
"56562",8754,1208,458
"56563",9171,1008,473
"56564",9669,599.5,492
"56565",9970,409,503
"56566",10306,509,513
"56567",10474,719.5,518
"56568",10765,793.5,528
"56569",11045,935,538
"56570",11190,955.5,543
"56571",11337,948.5,548
"56572",11484,989,553
"56573",11778,1092.5,563
"56574",11925,1050.5,568
"56575",12071,1048.5,573
"56576",12218,1063,578
"56577",12647,880,593
"56578",12790,863,598
"56579",12937,741.5,603
"56580",13087,539,608
"56581",13388,351,618
"56582",13550,375.5,623
"56583",13720,495.5,628
"56584",13890,684,633
"56585",14060,891,638
"56586",14412,949.5,648
"56587",14589,971.5,653
"56588",14962,965,663
"56589",15169,849,668
