depth	min	max	median	mean
1	850	1281	1101	1090
5	942	1330	1164	1158
9	1041	1385	1229	1225
13	1129	1454	1293	1292
17	1205	1519	1362	1362
21	1273	1587	1434	1435
25	1364	1654	1506	1510
29	1449	1716	1587	1587
33	1529	1795	1665	1664
37	1611	1878	1741	1741
41	1694	1957	1822	1823
45	1774	2028	1905	1904
49	1859	2123	1996	1993
65	2237	2510	2376	2376
69	2343	2583	2465	2465
73	2433	2666	2551	2550
77	2512	2749	2631	2631
81	2582	2831	2713	2711
85	2674	2897	2789	2789
89	2752	2970	2863	2863
93	2826	3044	2936	2936
97	2902	3125	3009	3009
101	2958	3205	3079	3081
105	3033	3272	3155	3155
109	3114	3343	3222	3224
110	3127	3366	3239	3241
111	3135	3393	3257	3258
113	3157	3433	3289	3290
