depth	min	max	median	mean
12	-32	93	33	32
13	-19	106	45	44
14	-7	124	58	57
15	-2	147	70	70
16	2	176	80	83
17	10	206	89	96
18	26	215	102	107
19	37	232	113	117
20	42	248	123	128
21	47	261	133	139
22	50	279	144	150
23	64	287	154	160
24	74	304	164	170
25	79	311	174	180
26	85	330	186	190
27	92	342	196	201
28	103	348	206	211
29	113	358	216	222
30	123	377	227	233
31	130	391	238	244
32	135	402	248	255
33	151	415	263	267
34	161	428	275	280
35	170	443	288	292
36	178	458	302	305
37	185	480	313	318
38	197	490	328	332
39	209	508	342	347
40	213	524	357	361
41	224	547	371	376
42	229	566	387	391
43	246	579	398	404
44	260	590	409	417
45	269	613	425	431
46	278	627	439	444
47	285	653	454	458
48	295	674	467	473
48.5	300	686	474	480
50	313	718	496	503
51	320	748	509	518
52	324	789	521	533
53	341	807	535	549
55	364	851	571	580
56	372	880	586	596
57	380	911	602	612
58	400	931	624	634
61	437	1068	685	699
63	467	1149	721	743
65	499	1186	763	787
