"labID","age","error","depth"
"269569",703,227,20
"269570",1064,255,30
"269571",1562,283.5,43
"269572",1683,287,46
"269573",2081,291.5,55.5
"269574",2278,290.5,60
"269575",2546,285.5,66
"269576",2729,280,70
"269577",3008,269.5,76
"269578",3245,259,81
"269579",3293,256.5,82
"269580",3485,247,86
"269581",3582,241.5,88
"269582",3679,236,90
"269583",3776,230,92
"269584",3874,224,94
"269585",3972,218,96
"269586",4071,212,98
"269587",4169,205.5,100
"269588",4268,199,102
"269589",4466,186,106
"269590",4565,179,108
"269591",4664,172,110
"269592",4764,165.5,112
"269593",4888,157.5,114.5
"269594",5012,149.5,117
"269595",5160,140,120
"269596",5358,128,124
"269597",5456,121.5,126
"269598",5554,116,128
"269599",5652,110,130
"269600",5749,104.5,132
"269601",5846,99,134
"269602",5942,94,136
"269603",6037,89,138
"269604",6131,85,140
"269605",6317,77,144
"269606",6499,70,148
"269607",6679,63.5,152
"269608",6855,59.5,156
"269609",7028,56.5,160
"269610",7199,55,164
"269611",7367,55,168
"269612",7534,57.5,172
"269613",7698,61,176
"269614",7861,65.5,180
"269615",8025,70.5,184
"269616",8190,74.5,188
"269617",8358,78,192
"269618",8529,82,196
"269619",8703,85,200
"269620",8879,87.5,204
"269621",9058,91,208
"269622",9239,97.5,212
"269623",9422,98,216
"269624",9607,97.5,220
"269625",9793,100,224
"269626",9980,102.5,228
"269627",10356,110,236
"269628",10545,115,240
"269629",10734,122,244
"269630",10923,131.5,248
