depth	min	max	median	mean
20	-70	222	26	40
35	53	421	199	210
50	198	562	366	370
65	340	718	529	526
80	499	860	681	680
90	597	967	786	784
100	694	1078	886	886
115	859	1227	1043	1042
135	1058	1414	1234	1234
150	1184	1549	1374	1375
165	1335	1696	1522	1519
185	1539	1888	1716	1715
190	1583	1934	1762	1762
200	1673	2028	1866	1860
210	1774	2134	1960	1961
215	1826	2188	2012	2011
230	1969	2329	2160	2158
240	2074	2445	2259	2261
250	2177	2555	2367	2365
260	2295	2662	2477	2476
270	2379	2763	2585	2585
280	2516	2895	2706	2705
290	2636	3034	2829	2831
300	2767	3168	2958	2961
310	2915	3348	3110	3113
320	3083	3526	3282	3289
330	3239	3702	3473	3474
340	3447	3944	3693	3691
350	3649	4153	3908	3906
360	3865	4380	4127	4128
370	4103	4639	4361	4363
380	4332	4844	4599	4598
390	4567	5085	4830	4829
400	4824	5317	5071	5073
410	5045	5555	5298	5298
420	5247	5776	5526	5525
430	5495	6035	5766	5765
440	5719	6276	5997	5996
450	5948	6524	6231	6232
480	6601	7318	6937	6938
560	8501	9168	8839	8840
570	8745	9393	9066	9068
610	9710	10315	10016	10011
640	10399	10989	10698	10698
643	10505	11036	10765	10764
657	10817	11334	11066	11067
675	11162	11691	11438	11437
685	11352	11904	11621	11622
687	11387	11934	11650	11655
