depth	min	max	median	mean
145	1081	2110	1603	1604
155	1244	2240	1737	1747
175	1556	2502	2047	2045
275	3002	3857	3438	3438
295	3275	4135	3722	3727
335	3935	4713	4325	4330
345	4113	4853	4487	4487
350	4184	4962	4579	4574
355	4273	5062	4682	4679
375	4675	5709	5155	5169
415	5635	6850	6195	6203
435	6074	7379	6731	6734
455	6626	7934	7254	7258
475	7183	8440	7792	7804
515	8287	9452	8860	8869
535	8768	9932	9362	9364
545	9025	10176	9606	9609
550	9105	10290	9721	9719
555	9206	10407	9825	9830
560	9296	10535	9938	9937
575	9619	10859	10232	10226
615	10203	11639	10912	10908
635	10445	11985	11248	11235
