"labID","age","error","depth"
"235940",-50,266,0
"235941",129,266,5
"235942",307,266,10
"235943",486,266,15
"235944",664,266,20
"235945",843,266,25
"235946",1021,266,30
"235947",1378,266,40
"235948",1700,266,50
"235949",1881,266,60
"235950",2062,266,70
"235951",2243,266,80
"235952",2423,266,90
"235953",2604,266,100
"235954",2785,266,110
"235955",2966,266,120
"235956",3229,266,130
"235957",3512,266,140
"235958",3795,266,150
"235959",4078,266,160
"235960",4361,266,170
"235961",4644,266,180
"235962",4927,266,190
"235963",5114,266,200
"235964",5277,266,210
"235965",5440,266,220
"235966",5603,266,230
"235967",5684,266,235
"235968",5766,266,240
"235969",5847,266,245
"235970",5929,266,250
"235971",6010,266,255
"235972",6094,266,260
"235973",6180,266,265
"235974",6267,266,270
"235975",6353,266,275
"235976",6440,266,280
"235977",6527,266,285
"235978",6613,266,290
