depth	min	max	median	mean
0	-14	518	263	257
5	92	601	350	350
10	196	693	457	455
15	335	803	569	569
20	463	942	706	704
25	586	1103	847	847
30	741	1249	992	993
40	1011	1571	1292	1294
50	1296	1854	1570	1575
60	1548	2076	1807	1809
70	1762	2277	2010	2012
80	1974	2482	2227	2228
90	2182	2687	2430	2430
100	2365	2865	2631	2628
110	2584	3079	2838	2836
120	2800	3313	3068	3060
130	3009	3551	3289	3286
140	3264	3802	3552	3546
150	3538	4062	3806	3802
160	3800	4344	4073	4070
170	4050	4571	4322	4321
180	4336	4848	4577	4580
190	4571	5049	4807	4813
200	4765	5259	5028	5025
210	4983	5443	5215	5217
220	5171	5632	5403	5404
230	5376	5790	5586	5584
235	5474	5876	5671	5672
240	5571	5954	5756	5756
245	5658	6026	5836	5839
250	5740	6114	5919	5921
255	5811	6186	6003	6005
260	5897	6263	6086	6086
265	5978	6362	6163	6166
270	6067	6448	6241	6245
275	6150	6550	6318	6325
280	6213	6621	6396	6403
285	6270	6706	6478	6482
290	6329	6797	6561	6560
