depth	min	max	median	mean
10	895	1324	1106	1107
15	968	1384	1173	1172
20	1027	1423	1232	1229
25	1078	1471	1278	1275
40	1218	1599	1412	1410
50	1302	1673	1495	1493
85	1590	1930	1768	1766
90	1635	1971	1808	1807
105	1759	2091	1917	1916
125	1899	2217	2056	2055
130	1937	2249	2089	2089
132	1952	2261	2102	2103
140	2005	2308	2155	2156
150	2064	2377	2221	2221
175	2217	2555	2381	2382
220	2484	2870	2670	2670
265	2755	3145	2959	2959
305	3019	3410	3216	3214
355	3340	3700	3521	3521
395	3600	3940	3769	3768
415	3723	4049	3886	3887
445	3888	4230	4059	4062
465	4009	4353	4181	4182
485	4117	4457	4297	4297
535	4427	4745	4589	4587
555	4535	4863	4702	4700
575	4648	4964	4808	4806
615	4871	5162	5016	5016
625	4914	5208	5068	5065
635	4964	5246	5112	5112
645	5017	5292	5161	5160
665	5099	5374	5253	5247
715	5314	5594	5461	5458
755	5477	5750	5615	5615
805	5667	5926	5798	5796
845	5809	6055	5932	5931
895	5961	6193	6080	6080
935	6089	6296	6189	6190
955	6136	6342	6240	6240
965	6165	6367	6264	6264
975	6188	6382	6286	6285
985	6210	6403	6306	6305
1005	6244	6440	6342	6342
1030	6292	6481	6387	6388
1075	6374	6559	6466	6465
1095	6402	6591	6500	6499
1105	6420	6608	6515	6514
1115	6435	6623	6531	6530
1125	6456	6633	6545	6544
1135	6469	6645	6558	6558
1165	6511	6687	6600	6600
1205	6567	6747	6656	6655
1255	6632	6815	6722	6722
1295	6678	6865	6774	6773
1345	6748	6922	6839	6836
1385	6799	6976	6888	6887
1435	6865	7040	6949	6949
1475	6912	7088	6998	6998
1525	6970	7146	7057	7058
1565	7022	7196	7105	7106
1615	7079	7250	7164	7164
1645	7114	7289	7198	7199
1660	7135	7310	7214	7217
1690	7168	7341	7251	7252
1705	7186	7357	7267	7269
1750	7233	7408	7318	7320
1795	7284	7459	7371	7372
1825	7321	7494	7405	7407
1840	7334	7514	7424	7424
1885	7384	7559	7475	7475
1930	7436	7615	7527	7527
1975	7485	7661	7580	7579
2020	7542	7717	7633	7632
2065	7596	7769	7687	7686
2110	7654	7829	7740	7741
2155	7703	7881	7795	7795
2200	7753	7939	7850	7849
2245	7811	7996	7904	7905
2290	7873	8051	7960	7961
2335	7928	8111	8018	8019
2380	7983	8172	8077	8078
2435	8054	8249	8149	8150
2470	8100	8293	8197	8198
2515	8165	8358	8262	8262
2560	8227	8429	8329	8329
2605	8295	8498	8396	8397
2650	8361	8570	8471	8470
2695	8434	8651	8545	8544
2740	8514	8730	8624	8623
2785	8592	8821	8709	8707
2830	8677	8912	8796	8795
2875	8774	9014	8893	8892
2920	8874	9116	9001	9000
2965	8989	9248	9119	9121
3010	9126	9405	9261	9262
3030	9186	9483	9339	9340
3050	9280	9606	9438	9439
3055	9307	9651	9473	9476
