"labID","age","error","depth"
"420258",66,506.5,5
"420259",256,478.5,20
"420260",510,441,40
"420261",764,403.5,60
"420262",1018,366.5,80
"420263",1272,330,100
"420264",1399,311.5,110
"420265",1590,285,125
"420266",1780,258.5,140
"420267",2034,223.5,160
"420268",2161,207,170
"420269",2288,190.5,180
"420270",2415,174,190
"420271",2542,158.5,200
"420272",2669,144,210
"420273",2796,130.5,220
"420274",2923,118,230
"420275",3050,107.5,240
"420276",3177,98,250
"420277",3304,91,260
"420278",3568,88,280
"420279",3642,86.5,285
"420280",3716,85,290
"420281",3790,84,295
"420282",3863,84,300
"420283",4159,85,320
"420284",4454,90,340
"420285",4749,98.5,360
"420286",5045,109.5,380
"420287",5192,115.5,390
"420288",5340,122,400
"420289",5488,129,410
"420290",5635,136,420
"420291",5931,151,440
"420292",6226,167,460
"420293",6521,183.5,480
"420294",6817,200.5,500
"420295",7112,218,520
"420296",7407,236,540
