depth	min	max	median	mean
1	-73	-24	-59	-56
24	12	168	81	84
48	162	315	240	241
60	253	513	364	370
72	349	719	507	514
96	603	1036	808	810
120	886	1327	1110	1107
144	1187	1609	1394	1396
168	1495	1847	1676	1674
192	1734	2078	1913	1912
216	1907	2326	2131	2127
240	2116	2576	2344	2343
264	2322	2804	2559	2559
288	2534	3013	2774	2776
312	2752	3223	2987	2989
336	2956	3429	3203	3200
360	3201	3625	3413	3410
384	3410	3809	3621	3620
408	3604	4034	3824	3823
432	3811	4231	4016	4017
456	4015	4411	4215	4212
480	4190	4609	4408	4405
504	4392	4798	4606	4603
528	4618	4993	4804	4804
552	4822	5192	5003	5006
576	5019	5414	5219	5215
600	5243	5620	5430	5429
612	5355	5726	5544	5543
624	5480	5847	5666	5664
648	5732	6158	5934	5935
672	5992	6464	6216	6220
696	6262	6783	6517	6518
720	6543	7134	6822	6826
744	6821	7459	7138	7137
768	7149	7833	7466	7470
792	7452	8118	7794	7797
816	7805	8449	8133	8130
840	8164	8768	8481	8476
864	8531	9134	8854	8853
888	8975	9487	9240	9237
916	9373	9892	9635	9635
936	9667	10180	9922	9920
960	10002	10519	10270	10269
984	10395	10893	10648	10649
1008	10855	11211	11058	11053
1020	11152	11361	11252	11253
1030	11254	11614	11401	11409
1044	11392	11961	11623	11635
