depth	min	max	median	mean
0	398	790	580	583
1	409	808	593	598
5	450	919	645	657
10	491	1014	719	731
15	548	1115	807	812
20	608	1209	878	891
25	657	1314	958	970
30	741	1449	1042	1055
35	786	1572	1119	1133
40	854	1648	1203	1215
45	905	1765	1287	1300
50	962	1868	1367	1378
55	1023	2000	1451	1460
60	1082	2086	1530	1541
65	1143	2191	1607	1617
70	1201	2284	1677	1700
75	1276	2391	1767	1780
80	1349	2476	1843	1862
85	1410	2598	1927	1944
90	1485	2680	2011	2028
95	1557	2779	2101	2116
100	1633	2889	2183	2201
105	1714	2978	2265	2282
110	1800	3097	2348	2369
115	1865	3154	2434	2450
120	1923	3253	2513	2531
125	1994	3360	2597	2605
130	2064	3438	2664	2683
135	2132	3548	2749	2762
140	2210	3641	2828	2842
145	2269	3711	2904	2916
150	2331	3813	2979	3000
155	2393	3907	3062	3079
160	2458	3984	3145	3156
165	2506	4054	3216	3232
170	2588	4150	3295	3308
175	2668	4230	3364	3383
180	2732	4309	3444	3458
182	2736	4353	3471	3488
