depth	min	max	median	mean
0	241	775	504	505
20	852	1554	1182	1188
45	2093	3051	2537	2544
60	2941	3972	3447	3440
80	4222	5240	4751	4741
100	5696	6639	6175	6174
120	6905	7686	7331	7323
130	7508	8226	7865	7862
138	7918	8622	8265	8265
150	8467	9284	8862	8868
170	9284	10095	9709	9704
190	9865	10563	10211	10210
210	10236	10915	10579	10580
230	10577	11210	10907	10900
250	10836	11526	11203	11197
270	11153	11815	11504	11501
290	11486	12118	11822	11813
310	11821	12442	12139	12137
330	12183	12722	12459	12458
350	12529	13024	12791	12784
370	12852	13325	13107	13103
380	13011	13489	13265	13259
390	13198	13669	13434	13431
400	13348	13835	13592	13593
410	13500	14016	13764	13764
420	13678	14212	13948	13944
430	13845	14395	14114	14116
440	14002	14575	14291	14294
450	14187	14753	14471	14471
460	14354	14943	14647	14651
470	14540	15170	14832	14834
480	14693	15361	15002	15009
500	15022	15739	15367	15370
520	15314	16152	15709	15714
