depth	min	max	median	mean
0	180	679	445	443
5	278	742	518	516
15	413	884	662	661
25	574	1041	804	805
45	874	1326	1101	1104
55	1033	1473	1251	1254
65	1173	1616	1405	1403
75	1319	1759	1548	1549
85	1464	1920	1699	1698
95	1606	2077	1856	1850
105	1761	2241	2004	2003
135	2205	2712	2477	2474
145	2376	2885	2639	2640
155	2559	3100	2820	2821
185	3159	3712	3443	3440
195	3359	3931	3660	3655
205	3581	4143	3879	3876
215	3795	4369	4118	4108
225	4011	4614	4348	4341
235	4200	4870	4594	4583
245	4402	5154	4860	4842
255	4590	5438	5133	5115
265	4798	5782	5462	5435
275	5041	6117	5811	5779
285	5280	6454	6159	6112
295	5441	6708	6423	6377
300	5538	6839	6526	6476
