depth	min	max	median	mean
36	87	356	221	220
38	121	371	249	248
39	133	381	262	262
41	156	418	290	291
42	182	422	306	306
44	219	444	339	338
46	234	497	370	369
48	282	535	407	407
50	316	586	444	444
52	351	630	482	483
54	389	664	522	523
56	413	721	558	563
58	472	749	613	611
60	505	809	662	659
62	558	866	708	709
64	616	896	763	760
66	646	979	810	811
68	709	1009	857	855
70	738	1056	900	899
72	791	1104	943	944
74	837	1150	986	988
76	867	1212	1029	1033
78	945	1255	1089	1091
80	986	1315	1146	1149
82	1039	1374	1201	1205
84	1098	1417	1259	1258
86	1125	1492	1312	1312
88	1208	1525	1369	1369
90	1252	1591	1431	1426
92	1308	1657	1488	1487
94	1376	1726	1551	1553
96	1412	1833	1616	1619
98	1499	1876	1682	1683
100	1551	1955	1741	1747
102	1611	2032	1802	1807
104	1653	2081	1862	1863
106	1692	2164	1921	1918
108	1761	2195	1984	1982
110	1808	2256	2048	2045
112	1880	2323	2109	2107
114	1961	2372	2170	2169
116	2006	2446	2232	2230
118	2105	2506	2300	2301
120	2165	2581	2371	2372
122	2224	2649	2433	2435
124	2288	2697	2485	2491
126	2325	2764	2541	2547
128	2437	2818	2622	2624
130	2496	2900	2703	2702
132	2559	2976	2774	2775
134	2629	3044	2844	2843
136	2680	3141	2910	2912
138	2777	3182	2989	2986
140	2846	3267	3061	3060
142	2929	3346	3130	3131
144	3003	3412	3204	3201
146	3041	3497	3274	3271
148	3112	3536	3332	3331
150	3164	3611	3392	3392
152	3245	3681	3455	3457
154	3312	3734	3530	3528
156	3364	3832	3597	3598
158	3459	3889	3662	3663
160	3499	3960	3732	3728
162	3574	4021	3803	3798
164	3648	4076	3876	3873
166	3691	4183	3949	3947
168	3804	4225	4011	4011
170	3870	4278	4077	4074
172	3947	4343	4143	4142
174	4014	4402	4219	4214
176	4049	4490	4292	4287
178	4171	4532	4357	4355
180	4234	4597	4426	4424
182	4288	4671	4485	4484
184	4341	4723	4538	4535
186	4377	4791	4587	4586
188	4450	4831	4642	4645
190	4496	4912	4702	4703
192	4549	4980	4764	4764
194	4607	5024	4826	4827
196	4643	5110	4885	4889
198	4756	5168	4968	4965
200	4807	5282	5044	5041
202	4878	5368	5113	5113
204	4952	5428	5180	5181
206	4997	5524	5245	5249
208	5102	5578	5340	5336
210	5164	5658	5434	5423
212	5263	5748	5510	5506
214	5358	5818	5585	5586
216	5398	5915	5669	5666
218	5505	5973	5740	5742
220	5567	6057	5817	5818
