depth	min	max	median	mean
0	363	1035	710	712
9	548	1242	936	927
16	865	1506	1199	1191
24	1292	1960	1632	1632
32	1722	2435	2085	2079
40	2183	2963	2634	2623
48	2676	3453	3092	3085
56	3098	3802	3454	3458
64	3558	4220	3908	3899
72	3932	4583	4252	4251
80	4275	4970	4630	4627
88	4651	5233	4947	4944
91	4752	5325	5050	5049
99	5049	5613	5345	5346
107	5357	5897	5598	5603
115	5550	6138	5851	5851
123	5803	6330	6057	6058
131	6014	6528	6267	6272
139	6205	6695	6456	6461
147	6396	6889	6637	6639
155	6575	7044	6815	6814
163	6725	7174	6978	6973
171	6902	7364	7142	7137
179	7075	7505	7290	7289
180	7089	7523	7306	7307
189	7252	7671	7468	7466
197	7400	7828	7609	7608
206	7554	8000	7774	7775
214	7705	8140	7923	7924
223	7873	8293	8092	8090
229	7985	8402	8206	8202
237	8119	8534	8343	8340
246	8281	8720	8508	8505
252	8410	8830	8612	8615
262	8595	9007	8802	8801
270	8743	9164	8945	8946
271	8765	9177	8965	8965
278	8886	9302	9098	9099
286	9049	9468	9253	9253
294	9204	9656	9417	9421
302	9363	9817	9582	9587
310	9514	9983	9753	9751
318	9679	10144	9922	9919
326	9853	10321	10077	10079
334	10040	10498	10263	10267
342	10221	10670	10452	10449
350	10374	10865	10625	10624
358	10582	11040	10806	10807
361	10656	11120	10881	10880
369	10831	11293	11062	11064
377	11013	11510	11260	11260
385	11176	11694	11440	11439
393	11402	11886	11653	11655
401	11611	12123	11852	11859
409	11819	12310	12056	12061
417	12029	12541	12281	12281
425	12230	12747	12485	12487
433	12461	12980	12716	12716
441	12691	13221	12948	12951
449	12918	13446	13176	13181
459	13193	13743	13473	13474
467	13456	14004	13715	13718
475	13683	14246	13957	13962
483	13953	14526	14230	14230
491	14186	14770	14493	14490
507	14724	15320	15021	15023
513	14930	15514	15233	15232
521	15230	15832	15542	15535
529	15522	16159	15831	15830
545	16104	16766	16437	16437
551	16359	16992	16665	16668
559	16681	17308	16988	16993
567	17023	17666	17329	17329
575	17298	18007	17655	17654
591	18010	18659	18353	18350
599	18362	18988	18671	18671
607	18668	19285	18993	18986
615	18983	19656	19350	19343
623	19383	19988	19678	19681
631	19706	20339	20013	20015
640	20065	20697	20373	20375
648	20406	21003	20703	20700
656	20717	21360	21045	21040
672	21347	22032	21688	21689
680	21638	22354	22009	22005
696	22282	22957	22636	22634
704	22639	23259	22950	22949
712	22962	23564	23261	23258
720	23230	23843	23540	23538
736	23779	24364	24059	24067
744	23997	24560	24276	24280
752	24137	24765	24455	24453
