depth	min	max	median	mean
650	-74	50	-47	-37
662	-30	145	38	44
670	5	208	94	98
680	60	289	163	166
690	128	358	233	236
702	205	443	321	321
710	260	500	380	379
714	290	525	409	410
722	356	591	474	472
730	416	647	535	534
738	492	703	596	597
742	524	728	628	628
750	590	792	690	690
754	625	815	720	721
762	677	878	780	780
770	735	942	840	840
778	791	1004	903	903
786	847	1094	969	970
790	881	1134	1005	1006
803	995	1288	1128	1131
810	1043	1384	1199	1202
830	1224	1611	1395	1400
850	1401	1835	1612	1613
870	1595	2047	1825	1825
890	1799	2264	2024	2027
910	2011	2475	2242	2242
930	2243	2681	2453	2454
950	2455	2895	2672	2673
970	2670	3106	2887	2888
990	2891	3323	3102	3105
1010	3119	3536	3324	3323
1030	3317	3747	3543	3541
1050	3542	3961	3755	3756
1070	3770	4142	3959	3957
1083	3903	4262	4090	4086
1090	3968	4347	4159	4156
1110	4152	4537	4351	4347
1130	4336	4722	4525	4527
1150	4532	4920	4717	4721
1170	4705	5110	4906	4906
1190	4883	5328	5103	5103
1210	5058	5518	5286	5291
1230	5245	5737	5485	5488
1250	5418	5911	5685	5680
1270	5636	6104	5881	5878
1290	5834	6307	6075	6075
1310	6043	6491	6275	6273
1330	6260	6695	6481	6483
1350	6484	6918	6695	6702
1370	6740	7192	6949	6949
1390	6985	7444	7212	7213
1410	7231	7736	7480	7480
1430	7495	8041	7768	7767
1450	7797	8379	8077	8080
1470	8084	8742	8406	8408
1490	8397	9100	8745	8746
1510	8717	9471	9106	9105
1530	9099	9877	9477	9484
1550	9489	10382	9906	9911
1570	9894	10810	10336	10342
1590	10313	11298	10788	10789
1610	10763	11688	11210	11216
1630	11153	12153	11621	11632
1650	11514	12532	12019	12016
1670	11834	12928	12366	12366
1690	12156	13310	12691	12704
1710	12438	13676	13018	13025
1725	12631	13925	13254	13265
