"labID","age","error","depth"
"392419",184,496,515
"392420",565,474,525
"392421",945,452,535
"392422",1326,430.5,545
"392423",1707,409,555
"392424",2088,387.5,565
"392425",2469,366.5,575
"392426",2850,346,585
"392427",3231,325.5,595
"392428",3612,306,605
"392429",3993,287,615
"392430",4374,270.5,625
"392431",4564,263,630
"392432",4755,256,635
"392433",4945,249.5,640
"392434",5136,243.5,645
"392435",5517,232.5,655
"392436",5898,223.5,665
"392437",6279,217,675
"392438",6660,212,685
"392439",7041,209.5,695
"392440",7421,211,705
"392441",7802,215.5,715
"392442",8183,223,725
"392443",8532,228,735
"392444",8881,279.5,745
"392445",9230,356.5,755
"392446",9579,450,765
"392447",9928,550.5,775
"392448",10102,602,780
"392449",10276,654.5,785
"392450",10451,707,790
"392451",10625,759.5,795
"392452",10974,865,805
"392453",11323,972.5,815
"392454",11672,1081,825
"392455",12021,1190,835
"392456",12370,1299.5,845
