depth	min	max	median	mean
0	-60	206	62	63
5	-7	300	151	149
10	66	418	236	239
15	149	534	345	341
20	226	660	435	437
25	345	764	535	542
30	433	870	639	644
35	511	962	741	740
40	614	1056	841	839
45	704	1159	940	938
50	786	1258	1031	1031
55	888	1347	1120	1121
60	974	1444	1210	1214
65	1059	1538	1296	1299
70	1143	1617	1383	1382
75	1242	1702	1471	1473
80	1337	1793	1549	1554
85	1405	1858	1636	1637
90	1480	1962	1716	1720
95	1555	2045	1800	1801
100	1637	2128	1880	1882
105	1721	2193	1960	1963
110	1823	2278	2050	2051
115	1915	2349	2132	2136
120	2006	2433	2210	2215
125	2075	2520	2297	2300
130	2157	2617	2384	2382
135	2229	2692	2463	2463
140	2307	2764	2550	2546
145	2399	2847	2633	2629
150	2479	2947	2711	2710
155	2564	3021	2783	2787
160	2657	3114	2868	2871
165	2728	3220	2943	2950
170	2812	3290	3027	3029
175	2891	3364	3109	3113
180	2961	3445	3189	3195
185	3030	3516	3274	3273
190	3117	3588	3357	3356
195	3192	3683	3443	3442
200	3255	3768	3524	3520
205	3336	3844	3602	3601
210	3438	3931	3686	3687
215	3523	3997	3767	3764
220	3587	4077	3853	3851
225	3694	4174	3935	3935
230	3774	4249	4014	4012
235	3855	4340	4094	4099
240	3931	4437	4183	4184
245	4023	4519	4268	4271
250	4094	4597	4348	4349
255	4174	4679	4431	4431
260	4248	4770	4521	4516
265	4335	4861	4599	4598
275	4496	5030	4774	4766
280	4549	5105	4852	4848
285	4669	5194	4932	4932
290	4736	5285	5017	5016
295	4827	5361	5102	5100
300	4904	5449	5181	5183
305	4979	5525	5264	5266
310	5088	5620	5352	5355
315	5167	5708	5441	5441
320	5251	5803	5526	5529
325	5337	5899	5612	5612
330	5428	5992	5702	5705
335	5519	6097	5786	5789
340	5610	6176	5872	5876
345	5689	6228	5954	5959
350	5780	6338	6051	6052
355	5868	6424	6152	6144
360	5968	6536	6241	6244
365	6051	6631	6344	6342
370	6159	6721	6445	6442
375	6270	6833	6540	6541
380	6373	6924	6651	6645
385	6479	7021	6749	6743
390	6578	7120	6849	6849
395	6669	7249	6949	6950
400	6773	7342	7055	7056
405	6881	7434	7155	7155
410	6997	7534	7267	7266
415	7099	7637	7373	7372
420	7214	7748	7476	7477
425	7314	7857	7582	7580
430	7398	7955	7677	7679
435	7517	8047	7774	7776
440	7613	8161	7870	7875
445	7690	8241	7959	7962
450	7798	8336	8052	8055
453	7851	8378	8107	8106
455	7874	8430	8139	8140
457	7894	8464	8172	8172
460	7920	8523	8217	8220
463	7962	8597	8267	8269
465	7982	8645	8302	8301
