"labID","age","error","depth"
"499200",810,248,48
"499201",846,256,50
"499202",935,242,55
"499206",1024,224,60
"499203",1112,202,65
"499204",1201,162.5,70
"499205",1286,98,75
"499207",1427,189,80
"499209",1575,202.5,85
"499208",1726,166.5,90
"499210",1828,168.5,95
"499211",1912,165,100
"499212",1996,148,105
"499213",2082,121.5,110
"499214",2174,153.5,115
"499215",2267,163.5,120
"499216",2358,171,125
"499217",2449,187,130
"499219",2539,181,135
"499218",2631,189,140
"499220",2717,207.5,145
"499221",2804,221,150
"499222",2891,227.5,155
"499223",2977,226.5,160
"499224",3066,218,165
"499225",3118,198.5,168
"499226",3152,199,170
