depth	min	max	median	mean
10	121	612	375	371
20	315	769	542	544
30	532	1039	762	771
40	829	1492	1146	1150
50	1316	2129	1715	1725
62	2008	2789	2379	2384
72	2429	3162	2786	2787
90	2941	3649	3326	3318
100	3190	3984	3584	3589
127	3898	4738	4326	4322
152	4801	5552	5170	5174
162	5177	5856	5518	5519
172	5519	6138	5833	5830
182	5839	6401	6107	6115
192	6075	6655	6366	6366
200	6262	6830	6571	6564
212	6568	7131	6848	6849
225	6892	7466	7182	7184
237	7274	7830	7540	7541
250	7641	8210	7936	7937
262	7965	8524	8253	8253
274	8263	8782	8522	8524
286	8487	8971	8720	8724
300	8653	9124	8895	8896
312	8806	9255	9033	9035
325	8951	9404	9179	9180
337	9100	9551	9314	9316
350	9217	9691	9455	9459
362	9363	9825	9590	9590
374	9493	9970	9724	9727
386	9637	10130	9865	9867
400	9772	10323	10029	10037
420	10008	10636	10299	10309
