depth	min	max	median	mean
250	-71	144	-3	7
270	67	305	186	186
280	136	381	262	259
290	210	428	320	321
300	272	477	378	378
310	329	522	428	428
320	374	566	472	473
340	467	656	564	563
350	513	695	605	604
360	558	732	647	646
370	600	777	688	689
390	691	859	774	773
400	731	907	818	817
410	775	959	867	868
420	835	1026	927	928
430	900	1093	1001	999
440	986	1186	1080	1082
450	1063	1275	1169	1169
460	1166	1366	1264	1265
470	1269	1476	1370	1370
480	1372	1583	1480	1478
490	1486	1697	1589	1589
500	1597	1794	1696	1698
510	1703	1919	1813	1812
520	1815	2017	1915	1917
530	1928	2136	2028	2030
540	2032	2254	2142	2143
550	2132	2387	2257	2258
570	2353	2614	2478	2477
590	2571	2853	2709	2709
600	2689	2963	2825	2825
610	2811	3064	2942	2942
615	2873	3135	3003	3003
617	2904	3163	3030	3030
620	2932	3218	3066	3069
