depth	min	max	median	mean
1	-62	236	69	74
2	-39	246	85	90
4	-12	273	118	122
6	5	317	154	153
8	57	340	188	192
10	84	387	228	230
11	100	409	247	250
12	133	429	271	275
13	157	455	297	300
14	172	487	323	325
15	183	529	346	351
16	195	584	370	376
18	278	634	437	442
20	317	714	507	509
22	398	806	577	579
24	466	857	654	652
26	511	941	728	726
28	606	995	803	803
30	651	1100	882	881
32	736	1187	963	964
34	827	1242	1055	1053
36	900	1374	1141	1141
38	1034	1428	1231	1231
40	1111	1526	1324	1321
42	1207	1624	1410	1412
44	1286	1696	1506	1504
46	1323	1830	1606	1596
48	1485	1883	1687	1688
50	1565	1982	1785	1780
52	1665	2083	1875	1871
54	1765	2154	1965	1962
56	1816	2280	2054	2053
58	1940	2336	2145	2144
60	2018	2442	2234	2235
62	2109	2516	2314	2314
64	2195	2572	2382	2382
66	2241	2640	2447	2449
68	2319	2696	2505	2505
70	2354	2765	2562	2561
72	2400	2834	2608	2608
76	2445	2957	2678	2686
