depth	min	max	median	mean
1	46	458	254	254
10	191	599	393	397
20	368	787	576	579
30	561	1004	780	779
40	747	1226	989	990
50	980	1482	1224	1224
60	1205	1746	1466	1470
70	1459	2010	1744	1745
80	1695	2308	2004	2003
90	1991	2658	2319	2319
100	2293	2939	2602	2607
110	2576	3227	2909	2906
120	2871	3537	3212	3219
130	3199	3876	3545	3539
140	3547	4201	3869	3864
150	3862	4513	4182	4184
160	4181	4795	4489	4484
170	4471	5114	4789	4791
180	4784	5479	5125	5124
190	5137	5887	5523	5518
195	5351	6150	5770	5765
200	5662	6507	6082	6083
205	6102	7117	6606	6603
210	6828	7801	7386	7370
215	7608	8364	8011	8009
220	8047	8784	8427	8426
225	8396	9098	8745	8749
230	8728	9419	9093	9085
235	9033	9667	9389	9377
240	9320	9893	9616	9611
245	9503	10038	9779	9778
250	9641	10151	9910	9903
255	9747	10239	10005	9999
260	9842	10317	10082	10079
270	9989	10449	10217	10221
280	10128	10577	10345	10347
290	10245	10696	10468	10469
300	10348	10792	10574	10574
320	10553	11006	10776	10780
330	10659	11128	10881	10881
340	10746	11220	10981	10981
350	10851	11326	11084	11084
360	10946	11435	11192	11187
370	11055	11552	11289	11293
380	11159	11674	11399	11404
390	11265	11787	11517	11518
400	11371	11913	11629	11635
410	11479	12058	11745	11752
420	11597	12198	11867	11877
430	11700	12358	12009	12016
