depth	min	max	median	mean
0	-56	-44	-50	-50
5	-46	176	7	23
10	-20	309	79	95
15	16	434	148	168
20	63	531	216	243
25	117	663	302	326
30	153	751	374	402
35	201	845	446	477
40	248	932	530	553
45	299	1013	611	626
50	364	1113	700	708
55	422	1292	775	791
60	477	1378	846	868
65	539	1489	921	945
70	597	1587	999	1025
75	662	1658	1095	1112
76	681	1686	1107	1127
109	1109	2286	1634	1645
110	1122	2307	1645	1662
115	1180	2404	1721	1734
120	1235	2496	1792	1811
125	1295	2599	1868	1886
130	1349	2706	1951	1965
135	1400	2785	2031	2042
140	1457	2866	2090	2114
145	1538	2993	2175	2195
