depth	min	max	median	mean
1	-74	100	-30	-20
5	-57	130	7	16
10	-35	175	56	59
15	-4	230	99	102
20	34	278	144	146
25	66	330	187	189
35	142	432	273	276
45	224	521	363	365
55	310	610	452	456
65	395	706	546	546
75	481	795	633	635
85	567	879	723	722
95	664	966	814	814
105	747	1057	902	904
115	831	1163	995	995
125	918	1256	1088	1087
135	1019	1346	1177	1178
145	1109	1446	1272	1272
155	1205	1533	1366	1366
165	1296	1625	1457	1460
175	1386	1720	1550	1553
185	1482	1826	1647	1649
195	1568	1933	1743	1746
205	1663	2046	1846	1850
215	1784	2164	1959	1964
225	1884	2281	2074	2075
230	1930	2350	2135	2135
245	2079	2602	2332	2329
