depth	min	max	median	mean
5	0	370	181	184
15	96	586	330	336
25	229	771	471	481
35	355	952	615	625
45	485	1118	760	769
55	606	1267	898	908
65	751	1441	1042	1057
75	874	1589	1198	1208
85	1019	1740	1360	1362
95	1161	1917	1522	1521
105	1319	2073	1692	1688
115	1479	2244	1859	1855
125	1646	2411	2030	2028
135	1823	2572	2214	2207
145	2037	2783	2414	2405
155	2236	2970	2605	2605
165	2438	3182	2801	2806
175	2677	3382	3017	3019
185	2847	3624	3240	3240
195	3056	3836	3455	3451
205	3261	4084	3664	3667
215	3518	4299	3892	3893
225	3719	4512	4100	4100
235	3921	4724	4304	4306
245	4135	4893	4524	4519
255	4339	5134	4736	4731
265	4550	5324	4937	4932
275	4737	5524	5142	5142
285	4919	5735	5349	5346
295	5134	5932	5561	5547
305	5338	6129	5756	5745
315	5498	6300	5923	5918
325	5653	6450	6097	6083
335	5829	6639	6254	6244
345	5974	6809	6398	6397
355	6087	6947	6541	6537
365	6206	7105	6674	6673
375	6310	7250	6807	6800
385	6408	7416	6930	6925
395	6525	7584	7062	7063
405	6665	7741	7197	7204
415	6784	7992	7356	7364
425	6926	8193	7524	7529
435	7062	8398	7689	7700
445	7219	8576	7870	7877
455	7340	8829	8044	8044
