depth	min	max	median	mean
0	-46	-34	-40	-40
10	-8	357	104	121
20	74	613	280	293
40	307	1081	642	656
50	464	1332	852	862
60	632	1582	1043	1060
70	798	1857	1265	1281
82	999	2154	1542	1549
90	1155	2381	1717	1728
100	1341	2656	1935	1948
110	1564	2845	2180	2187
120	1795	3111	2424	2432
130	2004	3342	2683	2677
140	2189	3565	2911	2899
150	2414	3801	3132	3120
160	2632	3999	3344	3335
170	2767	4187	3536	3533
182	3023	4439	3765	3756
190	3124	4588	3910	3898
200	3328	4747	4089	4068
210	3489	4911	4244	4231
220	3612	5092	4398	4387
230	3761	5209	4565	4536
235	3824	5293	4629	4611
240	3876	5364	4702	4683
245	3942	5435	4783	4756
250	4002	5530	4849	4827
255	4094	5600	4915	4893
260	4161	5681	4995	4968
265	4241	5743	5064	5038
270	4280	5851	5128	5113
282	4483	6069	5299	5287
290	4585	6224	5425	5407
300	4736	6413	5562	5557
310	4875	6546	5705	5712
320	4969	6724	5858	5866
330	5131	6983	6023	6031
340	5254	7177	6174	6192
350	5391	7350	6345	6359
360	5548	7532	6501	6524
370	5690	7778	6674	6691
380	5819	7924	6834	6860
390	6009	8121	7007	7026
400	6155	8321	7153	7188
410	6273	8503	7310	7343
420	6427	8726	7471	7507
430	6560	8897	7629	7662
