depth	min	max	median	mean
10	240	1081	655	655
20	589	1314	952	948
30	1068	1808	1438	1440
40	1717	2478	2088	2087
50	2318	3178	2747	2747
60	3014	3807	3429	3419
70	3701	4441	4099	4087
80	4210	4841	4544	4542
90	4539	5093	4826	4825
100	4807	5337	5070	5070
110	5048	5568	5309	5313
120	5292	5814	5556	5554
130	5541	6031	5780	5783
140	5775	6286	6013	6018
150	5992	6509	6252	6251
160	6231	6736	6484	6484
170	6446	6954	6711	6708
180	6685	7212	6954	6949
190	6901	7436	7167	7168
200	7145	7655	7397	7396
210	7369	7828	7609	7607
220	7569	8033	7806	7805
230	7795	8225	8006	8001
240	7964	8346	8152	8152
250	8087	8463	8272	8274
260	8197	8567	8376	8379
270	8299	8647	8472	8475
280	8387	8745	8561	8562
290	8489	8836	8651	8652
300	8564	8913	8732	8735
310	8642	9005	8821	8821
320	8719	9097	8908	8908
340	8901	9315	9097	9096
350	8998	9422	9207	9206
360	9113	9577	9332	9339
370	9236	9773	9487	9490
