depth	min	max	median	mean
17	-63	215	61	65
19	-35	229	86	91
21	-13	253	114	116
23	12	280	139	141
25	38	294	163	164
27	56	329	186	188
31	107	368	238	238
35	160	413	285	285
39	204	464	332	329
43	250	500	371	372
49	319	568	436	439
51	337	590	461	462
55	397	628	508	508
57	413	654	532	532
61	470	692	581	580
65	535	730	632	631
69	606	782	687	687
71	633	817	715	717
73	658	859	748	751
75	688	902	786	789
77	704	981	819	827
81	777	1070	915	919
85	875	1178	1020	1020
89	985	1286	1125	1127
93	1086	1399	1236	1237
97	1166	1550	1346	1352
105	1335	1828	1561	1568
109	1410	1957	1658	1670
113	1484	2089	1761	1768
117	1554	2201	1863	1867
121	1621	2309	1950	1955
125	1699	2413	2046	2044
129	1770	2523	2126	2131
133	1840	2614	2209	2214
137	1893	2719	2284	2294
141	1962	2806	2359	2366
