"labID","age","error","depth"
"472117",56,17,6.5
"472120",297,53,20.5
"472118",482,75.5,30.5
"472119",684,96.5,40.5
"472121",885,112.5,49.5
"472126",1161,128,60.5
"472122",1476,129.5,70.5
"472123",1901,135,80.5
"472125",2395,193.5,90.5
"472124",2835,277,99.5
"472128",4624,194,102.5
"472127",4856,165.5,106.5
"472130",5146,155,111.5
"472129",5427,155,116.5
"472131",5695,160,121.5
"472132",5945,166.5,126.5
"472133",6561,138,140.5
"472134",6766,114.5,145.5
"472135",6964,88.5,150.5
"472136",7329,54.5,160.5
"472137",7869,48.5,210.5
"472138",8116,62,220.5
"472139",8342,82,230.5
"472140",8555,107.5,240.5
"472141",8766,132,250.5
"472142",8986,155,260.5
"472143",9226,172,270.5
"472144",9496,184,280.5
"472145",9816,181,290.5
"472146",10223,174,300.5
"472147",10691,173.5,310.5
"472148",11170,231.5,320.5
