depth	min	max	median	mean
1	-68	142	4	13
20	52	285	170	168
25	87	317	207	205
30	130	355	243	241
35	156	391	279	277
40	191	423	315	314
45	236	458	350	350
50	269	499	385	385
55	311	541	423	423
60	348	581	461	462
65	384	625	506	505
70	434	682	555	553
75	480	749	607	608
80	528	812	663	664
90	632	962	787	790
100	740	1105	923	925
110	868	1248	1056	1058
120	1015	1429	1203	1209
130	1150	1577	1353	1359
140	1298	1751	1518	1522
150	1454	1930	1691	1695
160	1632	2092	1865	1865
170	1802	2288	2045	2044
180	2002	2472	2228	2230
190	2164	2657	2409	2410
200	2371	2842	2595	2599
210	2556	3042	2789	2794
220	2733	3233	2981	2982
230	2894	3433	3174	3172
240	3106	3640	3374	3372
250	3316	3833	3571	3574
260	3510	4043	3771	3771
270	3696	4218	3961	3960
280	3897	4396	4159	4156
290	4075	4604	4349	4348
300	4282	4779	4532	4531
310	4465	4965	4713	4716
320	4659	5172	4900	4901
330	4836	5365	5081	5087
340	5017	5571	5286	5287
350	5237	5757	5498	5498
360	5441	5965	5697	5697
370	5612	6161	5873	5879
380	5770	6343	6044	6053
390	5921	6541	6221	6222
