depth	min	max	median	mean
0	560	1101	830	827
10	811	1228	1010	1010
12.5	873	1257	1057	1058
15	906	1305	1108	1107
17.5	982	1354	1166	1163
20	1029	1422	1220	1219
22.5	1115	1464	1292	1291
25	1155	1570	1361	1362
27.5	1265	1612	1439	1439
30	1309	1717	1515	1516
32.5	1407	1770	1590	1591
35	1457	1879	1663	1666
37.5	1569	1913	1739	1739
40	1624	2001	1814	1812
42.5	1708	2036	1874	1875
45	1757	2119	1940	1938
47.5	1820	2150	1996	1993
50	1864	2216	2049	2047
52.5	1939	2246	2095	2093
55	1978	2294	2142	2139
57.5	2029	2317	2181	2180
60	2062	2366	2222	2220
62.5	2119	2396	2255	2257
65	2158	2436	2290	2293
67.5	2202	2460	2330	2329
70	2224	2497	2367	2365
72.5	2267	2524	2401	2399
76	2317	2580	2448	2447
77.5	2339	2593	2466	2466
80	2364	2627	2499	2499
82.5	2407	2654	2531	2530
85	2424	2699	2564	2561
87.5	2467	2723	2593	2592
90	2494	2759	2620	2623
91	2509	2766	2633	2634
92.5	2526	2780	2650	2652
95	2554	2811	2679	2682
97.5	2597	2839	2709	2711
100	2614	2883	2739	2741
102.5	2657	2912	2773	2772
105	2674	2944	2800	2803
107.5	2705	2969	2828	2832
110	2725	3005	2859	2861
112.5	2769	3022	2890	2892
115	2796	3056	2922	2923
117.5	2825	3080	2951	2951
120	2849	3114	2980	2979
122.5	2885	3138	3011	3010
125	2907	3180	3040	3041
127.5	2943	3205	3069	3069
130	2965	3237	3098	3098
132.5	3004	3258	3126	3127
135	3025	3287	3156	3156
137.5	3061	3304	3185	3185
140	3080	3340	3212	3213
142.5	3112	3365	3241	3241
145	3136	3400	3270	3270
147.5	3174	3425	3299	3300
150	3198	3467	3326	3329
152.5	3229	3495	3356	3358
155	3249	3524	3387	3386
157.5	3283	3542	3418	3416
160	3306	3590	3448	3446
165	3365	3647	3499	3501
170	3411	3708	3562	3562
175	3475	3775	3623	3621
180	3538	3830	3679	3679
185	3579	3884	3732	3733
190	3634	3957	3789	3791
195	3686	3996	3849	3846
200	3752	4065	3910	3908
205	3806	4122	3967	3968
210	3877	4176	4025	4024
215	3930	4239	4079	4081
220	3990	4286	4133	4136
225	4049	4346	4196	4197
230	4109	4403	4257	4255
235	4171	4454	4315	4313
240	4226	4513	4374	4373
242.5	4267	4531	4402	4401
245	4292	4564	4430	4430
247.5	4322	4584	4460	4459
250	4349	4618	4489	4488
252.5	4381	4644	4518	4516
255	4409	4671	4546	4545
257.5	4444	4697	4576	4574
260	4462	4743	4606	4604
262.5	4501	4766	4635	4634
265	4528	4805	4661	4665
270	4586	4877	4728	4728
275	4639	4955	4787	4791
280	4693	5025	4855	4857
285	4752	5103	4919	4921
290	4810	5186	4981	4985
295	4863	5260	5045	5053
300	4915	5356	5122	5122
