depth	min	max	median	mean
391	2182	2747	2468	2465
399	2323	2844	2605	2600
407	2505	2980	2752	2752
415	2677	3133	2907	2906
423	2848	3291	3069	3070
431	3009	3502	3251	3253
439	3207	3665	3432	3431
447	3389	3852	3607	3616
455	3572	4047	3797	3803
463	3760	4249	3997	3998
471	3936	4455	4183	4190
479	4152	4654	4394	4393
487	4357	4883	4609	4608
495	4555	5097	4840	4836
503	4791	5338	5073	5069
511	5015	5557	5300	5294
519	5270	5748	5511	5510
527	5469	5953	5702	5702
535	5665	6123	5901	5899
543	5846	6312	6076	6079
551	6031	6490	6252	6254
559	6197	6644	6432	6431
567	6385	6840	6598	6598
575	6531	6972	6759	6759
583	6709	7139	6922	6923
591	6862	7323	7090	7094
599	7034	7470	7258	7256
607	7199	7643	7408	7414
615	7335	7790	7567	7568
623	7493	7944	7720	7724
631	7618	8110	7860	7863
639	7728	8280	7996	7993
