depth	min	max	median	mean
16.5	-57	290	79	91
24.5	25	369	187	190
32.5	127	455	285	287
40.5	226	551	375	378
48.5	312	634	465	468
56.5	390	725	553	554
64.5	484	812	636	640
72.5	562	897	720	723
80.5	644	986	805	808
88.5	728	1066	891	895
96.5	813	1155	979	982
104.5	914	1248	1077	1078
112.5	1008	1335	1172	1171
120.5	1095	1424	1265	1264
128.5	1197	1526	1363	1361
136.5	1293	1634	1461	1461
144.5	1384	1723	1562	1557
152.5	1481	1826	1656	1654
160.5	1575	1909	1753	1746
168.5	1671	1998	1840	1840
176.5	1759	2101	1929	1930
184.5	1849	2176	2020	2018
192.5	1940	2277	2102	2104
200.5	2035	2353	2198	2194
208.5	2122	2449	2282	2280
216.5	2193	2529	2362	2363
224.5	2283	2603	2446	2445
232.5	2361	2695	2529	2530
240.5	2445	2778	2615	2613
248.5	2523	2850	2689	2690
256.5	2600	2921	2773	2767
264.5	2674	2999	2842	2841
272.5	2740	3065	2913	2913
280.5	2816	3151	2992	2990
288.5	2896	3230	3069	3071
296.5	2983	3307	3152	3151
304.5	3059	3392	3234	3236
312.5	3149	3483	3319	3322
320.5	3234	3579	3408	3409
328.5	3314	3656	3500	3497
336.5	3414	3754	3589	3585
344.5	3503	3841	3673	3675
352.5	3610	3924	3766	3764
360.5	3692	4014	3849	3851
368.5	3781	4097	3935	3935
376.5	3844	4179	4014	4015
384.5	3942	4260	4097	4098
392.5	4017	4352	4179	4182
400.5	4103	4435	4262	4264
408.5	4175	4515	4346	4347
416.5	4263	4606	4429	4432
424.5	4356	4709	4523	4524
432.5	4446	4786	4617	4617
440.5	4539	4904	4717	4721
448.5	4643	5018	4823	4825
456.5	4756	5131	4937	4938
464.5	4868	5262	5061	5060
472.5	4998	5391	5192	5196
480.5	5116	5535	5327	5326
488.5	5274	5684	5465	5467
496.5	5399	5804	5606	5605
504.5	5550	5936	5736	5738
512.5	5678	6050	5867	5865
520.5	5780	6184	5988	5989
528.5	5908	6293	6101	6102
536.5	6030	6391	6214	6213
544.5	6144	6490	6316	6318
552.5	6240	6587	6409	6412
560.5	6336	6684	6512	6511
568.5	6431	6771	6605	6603
576.5	6519	6870	6695	6694
584.5	6620	6965	6787	6786
592.5	6709	7049	6880	6880
600.5	6799	7152	6974	6974
608.5	6893	7261	7076	7075
616.5	6995	7359	7179	7178
624.5	7098	7475	7291	7291
632.5	7222	7606	7408	7408
640.5	7338	7743	7533	7535
649.5	7454	7909	7674	7676
656.5	7540	8050	7782	7786
