"labID","age","error","depth"
"394615",-44,266,1290
"394616",179,266,1294
"394617",403,266,1298
"394618",627,266,1302
"394619",850,266,1306
"394620",1074,266,1310
"394621",1298,266,1314
"394622",1478,266,1318
"394623",1621,266,1322
"394624",1764,266,1326
"394625",1907,266,1330
"394626",2050,266,1334
"394627",2193,266,1338
"394628",2337,266,1342
"394629",2480,266,1346
"394630",2623,266,1350
"394631",2766,266,1354
"394632",2909,266,1358
"394633",3053,266,1362
"394634",3196,266,1366
"394635",3339,266,1370
"394636",3482,266,1374
"394637",3640,266,1378
"394638",3809,266,1382
"394639",3979,266,1386
"394640",4148,266,1390
"394641",4318,266,1394
"394642",4487,266,1398
"394643",4731,266,1403
"394644",4881,266,1406
"394645",5082,266,1410
"394646",5282,266,1414
"394647",5482,266,1418
"394648",5682,266,1422
"394649",5883,266,1426
"394650",6083,266,1430
"394651",6283,266,1434
"394652",6484,266,1438
"394653",6704,266,1442
"394654",6942,266,1446
"394655",7180,266,1450
"394656",7417,266,1454
"394657",7647,266,1458
"394658",7731,266,1462
"394659",7814,266,1466
"394660",7898,266,1470
"394661",7981,266,1474
"394662",8065,266,1478
"394663",8149,266,1482
"394664",8273,266,1486
"394665",8430,266,1490
"394666",8587,266,1494
"394667",8745,266,1498
"394668",8902,266,1502
"394669",9059,266,1506
"394670",9216,266,1510
"394671",9466,266,1514
"394672",9807,266,1518
"394673",10149,266,1522
"394674",10490,266,1526
"394675",10832,266,1530
"394676",11173,266,1534
"394677",11515,266,1538
