depth	min	max	median	mean
0	-66	209	43	49
3.14	-34	232	86	88
4.9	-23	255	108	109
6.58	6	268	131	134
8.02	28	281	154	155
9.38	42	302	176	175
10.74	61	319	194	194
12.1	85	333	213	213
13.62	107	356	235	234
15.2	130	390	255	256
16.42	154	399	272	273
18.08	176	414	298	297
19.7	198	444	323	321
21.3	229	465	347	347
22.1	249	476	361	360
22.92	259	492	376	374
23.76	266	508	389	388
24.6	275	524	401	402
25.28	291	539	414	415
25.62	303	542	420	421
25.96	317	545	427	428
26.3	326	550	434	435
26.64	336	558	441	442
27.32	353	569	454	456
27.66	357	577	461	462
28	365	582	470	469
28.38	373	590	477	477
29.16	381	615	493	493
29.93	386	642	506	508
30.7	421	663	527	530
31.46	444	676	551	553
32.22	463	701	575	576
32.96	476	732	599	598
33.68	485	768	620	619
34.04	489	789	631	630
34.4	494	809	641	640
35.76	548	854	686	688
37.12	594	892	741	743
38.52	627	959	797	799
40	660	1065	857	858
41.6	778	1109	946	949
42	807	1123	971	971
42.4	833	1144	995	994
43.2	872	1189	1042	1039
43.98	896	1244	1087	1084
44.74	916	1312	1128	1127
45.12	936	1341	1151	1149
45.5	974	1356	1176	1172
46.1	1020	1386	1210	1209
46.7	1064	1414	1246	1246
47.3	1102	1455	1282	1283
48.5	1149	1562	1354	1357
50.34	1232	1755	1466	1476
52.3	1408	1858	1628	1631
53.98	1504	2002	1760	1764
55.36	1580	2142	1871	1872
56.8	1763	2202	1979	1983
58.16	1863	2302	2095	2088
60	1933	2512	2234	2230
61.7	2137	2570	2358	2357
63.1	2231	2678	2466	2462
64.34	2284	2821	2559	2555
66.5	2462	2959	2716	2712
68.34	2565	3103	2849	2844
69.94	2653	3276	2962	2959
71.42	2881	3426	3161	3161
72.86	3017	3635	3369	3361
74.3	3105	3909	3574	3561
75.66	3381	4170	3856	3834
77.2	3831	4522	4268	4244
78	4019	4757	4473	4457
80.32	4577	5513	5063	5064
82.16	5144	5782	5510	5497
84.08	5631	6233	5952	5949
86.14	5984	6562	6286	6285
87.1	6130	6627	6383	6386
89.58	6355	6956	6640	6646
91.5	6405	7071	6710	6722
