depth	min	max	median	mean
0	6088	6647	6385	6383
5	6192	6724	6471	6470
13	6356	6853	6616	6614
25	6583	7065	6822	6821
35	6737	7202	6980	6981
45	6895	7370	7136	7138
55	7074	7554	7306	7306
65	7253	7738	7478	7483
75	7425	7950	7684	7688
85	7732	8328	8024	8028
90	7911	8546	8212	8211
100	8248	8914	8579	8583
110	8653	9214	8960	8954
115	8845	9397	9121	9121
120	9006	9584	9300	9293
125	9183	9744	9467	9465
130	9379	9910	9628	9632
140	9691	10209	9949	9949
145	9831	10340	10101	10098
150	10003	10509	10243	10243
155	10138	10615	10364	10368
160	10245	10738	10473	10479
165	10318	10851	10564	10570
