depth	min	max	median	mean
170	2496	3084	2786	2792
175	2593	3138	2870	2866
180	2678	3186	2933	2934
185	2766	3261	3008	3010
190	2858	3338	3096	3095
200	3047	3502	3267	3275
205	3177	3612	3390	3392
210	3260	3721	3496	3496
215	3390	3837	3619	3616
220	3509	3958	3736	3736
225	3629	4065	3849	3849
230	3736	4189	3962	3964
235	3854	4292	4078	4079
240	3970	4397	4181	4180
245	4056	4487	4285	4284
250	4173	4603	4391	4391
255	4269	4691	4483	4481
260	4348	4784	4572	4569
265	4446	4882	4669	4670
270	4545	4968	4773	4767
280	4732	5153	4950	4949
285	4831	5231	5042	5037
290	4927	5298	5121	5121
295	5023	5373	5202	5204
300	5119	5441	5289	5288
305	5208	5496	5359	5359
310	5285	5556	5427	5427
315	5361	5608	5489	5486
318	5400	5625	5516	5516
320	5421	5655	5535	5536
325	5460	5693	5572	5575
330	5497	5724	5609	5610
340	5558	5790	5675	5675
360	5673	5925	5800	5798
380	5787	6029	5911	5911
390	5842	6086	5969	5966
410	5948	6192	6081	6077
430	6065	6304	6187	6186
440	6121	6359	6241	6239
460	6220	6460	6346	6344
470	6269	6521	6398	6398
490	6368	6620	6502	6502
510	6480	6730	6611	6609
530	6598	6838	6717	6716
550	6707	6942	6822	6821
560	6759	6995	6871	6872
570	6808	7040	6923	6924
580	6862	7096	6980	6979
590	6917	7153	7034	7033
600	6976	7209	7089	7091
610	7039	7263	7147	7149
620	7092	7323	7208	7206
630	7144	7385	7266	7266
640	7215	7443	7328	7330
645	7248	7481	7364	7362
650	7274	7521	7396	7397
655	7311	7561	7435	7436
660	7350	7611	7477	7478
670	7424	7727	7573	7571
675	7468	7820	7625	7630
