depth	min	max	median	mean
2	436	852	645	644
11	541	1060	781	785
26	703	1375	1010	1023
36	835	1591	1168	1183
46	964	1782	1322	1341
56	1087	1982	1484	1497
66	1197	2212	1649	1661
76	1349	2389	1804	1825
86	1486	2566	1974	1989
96	1629	2755	2133	2156
106	1767	3000	2308	2324
116	1898	3175	2478	2493
121	1992	3288	2569	2580
126	2056	3403	2656	2661
133	2152	3541	2764	2781
136	2192	3599	2818	2832
138	2218	3637	2849	2866
142	2274	3700	2920	2936
157	2447	3983	3178	3188
163	2582	4125	3271	3292
173	2714	4308	3454	3457
186	2899	4534	3660	3665
196	3019	4697	3812	3817
206	3163	4855	3967	3972
221	3352	5136	4184	4196
231	3478	5305	4334	4336
243	3642	5467	4500	4510
256	3798	5732	4696	4694
265	3906	5864	4824	4825
283	4168	6134	5073	5085
300	4406	6425	5310	5336
323	4708	6797	5643	5674
341	4928	7094	5911	5935
361	5197	7465	6197	6237
381	5462	7791	6522	6548
401	5784	8002	6815	6846
411	5933	8159	6955	7001
421	6068	8372	7108	7156
