depth	min	max	median	mean
0	-44	313	132	131
10	77	415	246	243
20	178	544	359	359
40	411	885	630	638
60	738	1225	970	976
80	1076	1634	1355	1356
100	1492	2107	1797	1793
120	1916	2568	2243	2244
135	2265	2890	2588	2585
145	2527	3141	2841	2837
155	2773	3426	3090	3094
165	3023	3714	3352	3356
185	3487	4242	3870	3870
205	3991	4755	4374	4371
235	4760	5503	5151	5146
245	5047	5751	5412	5413
255	5324	6017	5672	5671
275	5856	6511	6191	6190
295	6366	6996	6681	6680
315	6847	7463	7146	7144
335	7300	7874	7600	7597
355	7786	8301	8042	8042
365	7972	8524	8257	8260
375	8211	8754	8489	8487
385	8430	8990	8722	8718
395	8663	9236	8954	8955
405	8905	9496	9209	9208
415	9172	9760	9464	9464
425	9429	10051	9735	9735
435	9683	10290	9998	9992
445	9939	10582	10261	10263
455	10198	10868	10547	10542
465	10471	11150	10805	10809
475	10762	11423	11082	11078
485	11014	11688	11339	11339
493	11233	11865	11538	11541
496	11302	11948	11610	11612
500	11389	12026	11689	11695
505	11449	12115	11785	11789
510	11512	12211	11873	11876
