depth	min	max	median	mean
0.25	-39	-29	-34	-34
1.25	-13	4	-5	-4
1.75	-1	22	10	10
2.25	10	40	25	25
2.75	21	58	40	39
4.25	52	112	84	83
6.75	118	187	154	154
8.75	145	272	211	211
10.75	202	350	279	278
12.75	256	475	361	364
14.75	290	653	443	450
16.75	369	718	537	538
18.75	415	842	633	627
21.5	518	976	738	738
25.5	674	1123	890	890
29.5	853	1259	1066	1067
33.5	1016	1400	1210	1207
43.5	1277	1729	1497	1500
51.5	1486	1939	1717	1714
60.5	1742	2138	1936	1935
69.5	1881	2305	2093	2093
94.5	2264	2661	2468	2466
108.5	2462	2864	2670	2664
138.5	2909	3294	3097	3096
143.5	2995	3345	3166	3168
153.5	3154	3493	3320	3323
160.5	3268	3609	3442	3441
163.5	3333	3670	3501	3501
168.5	3419	3768	3595	3595
173.5	3505	3868	3688	3687
176.5	3554	3935	3744	3744
178.5	3589	3982	3786	3784
180.5	3621	4036	3825	3823
183.5	3685	4084	3877	3879
185.5	3713	4141	3910	3916
188.5	3766	4185	3972	3973
191.5	3820	4248	4030	4030
193.5	3854	4294	4069	4068
197.5	3921	4365	4148	4143
203.5	4029	4477	4252	4256
208.5	4132	4553	4343	4345
213.5	4211	4649	4432	4430
230.5	4484	4888	4682	4686
233.5	4523	4920	4722	4725
248.5	4721	5102	4910	4911
258.5	4814	5207	5022	5021
278.5	5041	5405	5223	5224
288.5	5150	5490	5320	5321
318.5	5410	5759	5584	5585
338.5	5585	5937	5756	5755
358.5	5745	6101	5922	5923
388.5	6024	6391	6202	6202
398.5	6122	6502	6313	6311
408.5	6223	6650	6432	6433
423.5	6400	6881	6632	6634
438.5	6605	7114	6841	6846
448.5	6734	7277	6996	6996
468.5	6972	7707	7301	7313
