depth	min	max	median	mean
0	-62	-50	-56	-56
4	-53	125	-7	5
8	-33	234	52	65
10	-22	304	81	95
15	17	397	157	168
20	54	515	232	244
30	146	719	389	401
40	244	956	543	555
50	367	1125	689	702
60	478	1331	848	864
70	596	1535	1018	1024
75	665	1647	1101	1105
80	717	1761	1178	1184
85	783	1856	1255	1265
90	837	1970	1332	1345
95	903	2057	1407	1422
100	991	2169	1489	1503
110	1102	2334	1644	1658
120	1230	2494	1800	1814
130	1362	2707	1944	1966
140	1466	2880	2097	2122
150	1612	3048	2253	2278
160	1747	3236	2418	2436
165	1825	3314	2495	2512
171	1902	3407	2581	2606
180	2032	3566	2718	2746
185	2096	3624	2791	2817
190	2148	3712	2861	2891
200	2296	3892	3023	3045
205	2354	3995	3097	3124
210	2423	4056	3172	3199
215	2493	4161	3244	3276
220	2546	4248	3319	3353
225	2621	4330	3396	3431
228	2640	4379	3433	3476
