depth	min	max	median	mean
1	8	370	187	186
2	31	377	207	206
3	62	391	223	225
4	77	412	243	245
5	93	432	266	265
6	99	462	284	284
7	155	480	318	319
8	201	499	355	353
9	243	535	392	387
10	259	579	426	421
11	271	641	460	456
12	349	671	512	509
13	420	708	563	563
14	472	754	616	616
15	505	820	670	669
16	532	903	724	723
17	584	917	757	754
18	623	933	786	785
19	652	958	819	816
20	674	996	854	847
21	697	1042	879	878
22	762	1057	910	908
23	801	1076	940	939
24	840	1099	970	970
25	860	1128	1003	1001
26	874	1171	1033	1031
27	918	1183	1055	1054
28	954	1197	1079	1077
29	978	1222	1100	1100
30	994	1249	1122	1122
31	1010	1289	1144	1145
32	1041	1298	1164	1164
33	1064	1315	1183	1184
34	1082	1333	1203	1203
35	1092	1358	1224	1222
36	1105	1386	1243	1241
37	1140	1398	1262	1261
38	1161	1408	1279	1280
39	1180	1423	1297	1299
40	1195	1447	1319	1318
41	1204	1476	1336	1337
42	1230	1481	1353	1355
43	1254	1496	1372	1373
44	1265	1515	1391	1391
45	1276	1539	1407	1409
46	1284	1575	1425	1426
47	1308	1592	1441	1443
48	1330	1606	1458	1459
49	1341	1630	1475	1475
50	1350	1660	1489	1491
