depth	min	max	median	mean
10	351	969	661	664
25	694	1301	1005	1003
35	988	1563	1284	1281
50	1410	2033	1719	1717
65	1805	2406	2103	2105
75	2063	2647	2354	2351
85	2307	2863	2585	2583
92	2486	3042	2759	2756
100	2678	3235	2942	2943
107	2829	3365	3097	3098
115	2983	3562	3280	3277
125	3241	3780	3494	3500
135	3451	3990	3728	3726
142	3630	4128	3884	3881
150	3797	4297	4046	4046
157	3942	4411	4183	4182
165	4082	4578	4342	4336
175	4271	4765	4527	4527
185	4465	4965	4713	4717
192	4625	5099	4858	4860
200	4771	5277	5011	5013
207	4913	5399	5152	5155
215	5040	5612	5320	5325
225	5257	5855	5548	5552
235	5514	6056	5783	5781
242	5676	6195	5939	5940
250	5830	6398	6117	6115
257	6037	6554	6277	6280
265	6196	6788	6474	6479
275	6488	7091	6769	6774
285	6783	7394	7091	7090
292	7052	7601	7316	7318
300	7295	7877	7566	7574
310	7607	8191	7894	7897
325	8063	8750	8403	8401
340	8536	9263	8901	8899
350	8902	9572	9236	9235
360	9205	9815	9544	9540
365	9388	9943	9678	9674
375	9648	10166	9912	9907
380	9752	10273	10012	10012
385	9875	10360	10116	10113
390	9964	10437	10199	10204
395	10053	10518	10284	10289
400	10132	10582	10361	10363
405	10215	10653	10433	10432
410	10260	10720	10496	10497
415	10333	10791	10559	10562
420	10403	10852	10619	10623
425	10446	10926	10681	10682
430	10515	11000	10745	10747
435	10551	11089	10813	10813
440	10594	11160	10879	10880
