depth	min	max	median	mean
248	3626	4309	4032	4021
263	4027	4580	4308	4306
270	4182	4678	4443	4443
277	4336	4821	4593	4588
284	4509	4993	4748	4749
291	4671	5157	4908	4909
299	4837	5356	5106	5102
312	5146	5714	5430	5426
325	5493	6038	5775	5768
334	5737	6269	6011	6011
344	6004	6546	6264	6262
355	6271	6829	6544	6547
367	6561	7159	6847	6851
404	7530	8111	7819	7819
412	7762	8287	8035	8028
420	7982	8480	8230	8227
428	8160	8705	8434	8431
441	8509	9011	8770	8764
451	8783	9277	9020	9021
456	8895	9410	9147	9150
460	8980	9523	9253	9256
503	10069	10675	10382	10381
512	10348	10867	10614	10617
517	10513	10992	10750	10747
524	10680	11193	10930	10926
530	10835	11316	11081	11076
538	11032	11532	11281	11282
545	11265	11673	11478	11474
548	11333	11763	11552	11553
551	11430	11837	11633	11629
555	11538	11932	11726	11730
561	11698	12076	11876	11879
563	11732	12141	11932	11929
565	11808	12175	11979	11981
569	11900	12288	12076	12083
572	11971	12368	12154	12157
574	12018	12422	12209	12207
576	12060	12470	12257	12260
578	12088	12567	12309	12312
610	12844	13457	13143	13139
625	13195	13816	13509	13507
655	13979	14648	14302	14308
685	14699	15461	15075	15077
750	16328	17121	16725	16718
850	18766	19507	19132	19130
860	18954	19717	19329	19328
