depth	min	max	median	mean
0	-73	74	-29	-21
1	-66	84	-19	-12
2	-63	91	-10	-4
3	-60	98	1	5
4	-57	110	10	14
5	-54	123	17	22
6	-42	137	29	34
7	-35	147	41	45
8	-30	160	54	57
9	-26	174	63	69
10	-21	198	75	80
11	0	209	90	95
12	11	220	107	110
13	21	240	122	124
14	28	263	135	139
15	34	293	149	154
16	65	309	177	180
17	81	335	203	205
18	95	373	228	231
19	104	425	250	257
20	117	483	273	283
21	351	659	488	491
22	534	846	698	699
23	698	1093	908	906
24	852	1345	1116	1114
25	986	1619	1325	1322
26	1231	1732	1487	1485
27	1427	1854	1654	1648
28	1594	2028	1815	1811
29	1733	2211	1973	1975
30	1845	2436	2136	2138
31	2048	2518	2277	2277
32	2228	2619	2415	2417
33	2384	2725	2558	2556
34	2504	2877	2696	2696
35	2594	3052	2839	2836
36	2674	3075	2883	2880
37	2740	3106	2923	2924
38	2769	3155	2969	2968
39	2806	3215	3010	3012
40	2822	3307	3050	3056
