"labID","age","error","depth"
"395334",327,250,10
"395335",464,248.5,20
"395336",601,253,30
"395337",740,262,40
"395338",880,274,50
"395339",1021,288,60
"395340",1164,302.5,70
"395341",1310,317.5,80
"395342",1383,324.5,85
"395343",1458,332,90
"395344",1532,339,95
"395345",1608,346,100
"395346",1685,352.5,105
"395347",1777,360,111
"395348",1840,364.5,115
"395349",1919,370,120
"395350",1999,375,125
"395351",2080,379,130
"395352",2162,383,135
"395353",2245,386,140
"395354",2329,388.5,145
"395355",2414,390,150
"395356",2500,391,155
"395357",2588,391,160
"395358",2676,390,165
"395359",2766,388.5,170
"395360",2858,386,175
"395361",2950,382.5,180
"395362",3044,378,185
"395363",3140,372.5,190
"395364",3237,366,195
"395365",3335,358.5,200
"395366",3435,350,205
"395367",3537,340.5,210
"395368",3640,330,215
"395369",3745,319,220
"395370",3852,306.5,225
"395371",3960,294,230
"395372",4004,289,232
"395373",4070,281,235
"395374",4115,275.5,237
"395375",4182,267.5,240
"395376",4227,262,242
"395377",4296,253.5,245
"395378",4342,248,247
"395379",4411,240,250
"395380",4458,234.5,252
"395381",4529,226.5,255
"395382",4577,221.5,257
"395383",4649,214,260
"395384",4697,209.5,262
"395385",4770,202,265
"395386",4819,198,267
"395387",4893,192,270
"395388",5018,184.5,275
"395389",5145,179,280
"395390",5272,177,285
"395391",5401,178,290
"395392",5531,182.5,295
"395393",5661,188.5,300
"395394",5791,195,305
"395395",5921,201,310
"395396",6050,206,315
"395397",6178,210.5,320
"395398",6305,214,325
"395399",6431,217,330
"395400",6554,219,335
"395401",6675,221,340
"395402",6723,221.5,342
"395403",6793,222,345
"395404",6840,222,347
"395405",6909,222,350
"395406",7021,221,355
"395407",7129,218.5,360
"395408",7235,214.5,365
"395409",7338,208.5,370
"395410",7440,202,375
"395411",7541,195.5,380
"395412",7745,184.5,390
"395413",7955,174,400
"395414",8177,171.5,410
"395415",8413,175,420
"395416",8657,175.5,430
"395417",8908,172.5,440
"395418",9166,172,450
"395419",9298,173,455
"395420",9432,176,460
"395421",9569,181,465
"395422",9709,190.5,470
"395423",9851,219,475
"395424",9995,223,480
"395425",10142,243.5,485
"395426",10289,266.5,490
"395427",10438,291.5,495
"395428",10587,318.5,500
"395429",10737,346.5,505
"395430",10887,377,510
"395431",11036,409.5,515
"395432",11096,423,517
"395433",11186,443.5,520
"395434",11246,457.5,522
"395435",11306,472,524
"395436",11366,486.5,526
"395437",11426,501,528
"395438",11486,516,530
"395439",11546,531,532
"395440",11606,546,534
"395441",11666,561,536
"395442",11726,576.5,538
"395443",11785,591.5,540
"395444",11845,607,542
"395445",11905,622.5,544
"395446",11965,638,546
"395447",12025,653.5,548
"395448",12085,669,550
"395449",12145,684.5,552
"395450",12175,692.5,553
"395451",12205,700,554
"395452",12235,708,555
"395453",12265,716,556
"395454",12295,724,557
"395455",12355,739.5,559
"395456",12385,747.5,560
"395457",12444,763,562
"395458",12504,779,564
"395459",12534,787,565
"395460",12564,795,566
"395461",12624,810.5,568
"395462",12684,826.5,570
"395463",12744,842.5,572
"395464",12804,858,574
"395465",12864,874,576
"395466",12924,890,578
"395467",12954,898,579
"395468",12984,906,580
"395469",13014,914,581
"395470",13074,930,583
"395471",13104,938,584
"395472",13134,946,585
"395473",13193,962,587
"395474",13253,978,589
"395475",13313,994,591
"395476",13373,1010,593
"395477",13433,1026,595
"395478",13493,1042,597
"395479",13523,1050,598
"395480",13553,1058,599
"395481",13613,1074,601
