depth	min	max	median	mean
87	554	822	701	699
89	599	838	728	727
91	630	872	756	755
95	700	917	811	810
99	766	974	868	867
103	819	1047	922	924
107	858	1091	970	973
111	910	1134	1023	1023
115	954	1187	1079	1079
119	1024	1256	1135	1135
123	1077	1303	1189	1190
127	1125	1358	1239	1242
131	1185	1408	1288	1291
135	1238	1461	1336	1342
137	1253	1492	1364	1367
139	1276	1516	1388	1391
142	1301	1581	1422	1426
213	2139	2430	2289	2290
217	2199	2465	2340	2338
221	2265	2503	2392	2390
223	2286	2529	2416	2414
225	2315	2550	2439	2438
229	2374	2601	2493	2492
233	2434	2673	2553	2554
237	2494	2742	2618	2618
241	2551	2791	2676	2675
245	2618	2844	2736	2735
249	2690	2906	2800	2801
253	2755	2983	2869	2868
257	2815	3045	2928	2929
261	2883	3105	2993	2994
265	2967	3166	3067	3067
269	3031	3231	3139	3138
273	3095	3312	3207	3207
277	3175	3381	3280	3279
281	3244	3440	3346	3345
285	3317	3497	3409	3408
289	3391	3562	3478	3477
293	3461	3642	3550	3551
297	3516	3715	3618	3617
301	3586	3769	3678	3678
305	3652	3827	3744	3743
309	3715	3898	3805	3805
313	3766	3959	3860	3861
317	3817	4011	3913	3912
321	3866	4055	3954	3955
325	3905	4096	3993	3993
329	3940	4128	4024	4026
331	3952	4141	4038	4040
335	3971	4174	4063	4064
821	6395	6578	6494	6492
825	6425	6601	6514	6513
827	6434	6607	6525	6524
829	6456	6613	6534	6534
831	6465	6623	6545	6545
833	6478	6629	6555	6555
835	6493	6641	6566	6566
837	6504	6652	6577	6576
839	6518	6659	6588	6588
841	6526	6669	6598	6599
843	6538	6681	6610	6611
845	6554	6693	6622	6623
847	6563	6710	6634	6636
849	6577	6722	6647	6648
851	6591	6736	6659	6661
853	6603	6748	6671	6673
857	6626	6771	6696	6698
861	6653	6800	6724	6724
865	6677	6826	6750	6751
867	6685	6846	6764	6764
869	6705	6857	6777	6778
871	6721	6878	6791	6793
873	6730	6894	6805	6807
875	6740	6906	6819	6822
877	6748	6932	6833	6836
881	6781	6969	6870	6872
886	6820	7013	6915	6916
890	6860	7060	6951	6953
892	6872	7083	6969	6972
893	6884	7093	6980	6982
895	6897	7109	7001	7003
897	6913	7154	7019	7024
901	6947	7198	7059	7065
905	6982	7253	7108	7112
909	7027	7325	7160	7163
911	7043	7375	7184	7189
