depth	min	max	median	mean
13	441	728	584	582
14	464	733	596	596
15	482	744	609	611
16	492	756	625	625
17	497	771	638	639
18	507	787	652	653
19	537	798	666	669
20	550	808	685	684
21	565	819	700	699
22	577	842	716	715
23	584	864	732	730
24	606	871	748	746
25	626	884	764	761
26	642	897	778	777
27	656	913	795	792
28	668	941	809	808
29	694	950	826	825
30	716	964	842	843
31	729	980	858	860
32	738	1003	877	877
33	752	1032	895	895
34	771	1038	911	911
35	793	1057	929	928
36	810	1070	947	945
37	820	1092	963	961
38	829	1119	980	978
39	853	1131	999	996
40	872	1146	1018	1013
41	883	1163	1038	1031
42	891	1182	1054	1049
43	896	1219	1071	1067
44	933	1234	1096	1091
45	962	1248	1119	1116
46	986	1271	1145	1141
47	1009	1300	1170	1165
48	1021	1339	1192	1190
49	1060	1351	1211	1209
50	1092	1368	1230	1229
51	1108	1389	1249	1249
52	1123	1410	1268	1268
53	1136	1434	1288	1288
54	1176	1446	1309	1309
55	1202	1466	1330	1330
56	1218	1482	1352	1351
57	1229	1503	1373	1373
58	1239	1535	1395	1394
59	1264	1545	1413	1411
60	1290	1560	1430	1429
61	1312	1577	1448	1446
62	1328	1592	1465	1464
63	1340	1618	1482	1482
64	1366	1634	1499	1500
65	1392	1644	1518	1518
66	1403	1658	1538	1536
67	1414	1676	1559	1555
68	1419	1698	1575	1573
69	1447	1705	1590	1588
70	1471	1717	1606	1603
71	1487	1732	1621	1618
72	1498	1755	1636	1633
73	1506	1778	1650	1648
74	1530	1788	1666	1665
75	1549	1801	1682	1682
76	1571	1819	1700	1699
77	1580	1838	1717	1716
78	1595	1860	1735	1733
79	1628	1878	1750	1750
80	1653	1900	1767	1768
81	1674	1917	1783	1785
82	1689	1930	1801	1802
83	1702	1951	1817	1820
84	1719	1962	1830	1832
85	1736	1974	1842	1845
86	1747	1983	1856	1858
87	1751	1996	1867	1871
88	1762	2012	1882	1884
89	1790	2025	1897	1900
90	1810	2036	1915	1916
91	1824	2047	1931	1932
92	1834	2063	1946	1947
93	1839	2091	1961	1963
94	1866	2102	1976	1980
95	1884	2111	1993	1996
96	1899	2129	2010	2012
97	1909	2152	2027	2028
98	1921	2172	2043	2044
99	1947	2181	2055	2058
100	1962	2190	2070	2072
101	1972	2203	2085	2087
102	1981	2221	2099	2101
103	1993	2240	2114	2115
104	2012	2251	2130	2131
