"labID","age","error","depth"
"392363",44,266,3
"392364",87,266,6
"392365",131,266,9
"392366",277,266,19
"392367",422,266,29
"392368",568,266,39
"392369",713,266,49
"392370",859,266,59
"392371",1063,266,73
"392372",1208,266,83
"392373",1354,266,93
"392374",1499,266,103
"392375",1572,266,108
"392376",1645,266,113
"392377",1718,266,118
"392378",2069,266,141
"392379",2378,266,151
"392380",2688,266,161
"392381",2997,266,171
"392382",3307,266,181
"392383",3616,266,191
"392384",3964,266,201
"392385",4325,266,211
"392386",4587,266,221
"392387",4849,266,231
"392388",5110,266,241
"392389",5372,266,251
"392390",5634,266,261
"392391",5895,266,271
"392392",6157,266,281
"392393",6419,266,291
"392394",6680,266,301
"392395",6942,266,311
"392396",7204,266,321
"392397",7466,266,331
"392398",7861,266,346
"392399",8149,266,356
"392400",8438,266,366
"392401",8726,266,376
"392402",9015,266,386
"392403",9275,266,395
"392404",9592,266,406
"392405",9881,266,416
"392406",10427,266,426
"392407",11145,266,436
"392408",11863,266,446
"392409",12581,266,456
"392410",13299,266,466
"392411",14017,266,476
"392412",14735,266,486
"392413",15094,266,491
"392414",15453,266,496
