depth	min	max	median	mean
0	365	911	643	638
5	627	1420	1030	1025
10	1436	2896	1992	2028
20	3131	4326	3756	3756
30	4290	5517	4933	4915
40	5621	6545	6032	6046
50	6571	7511	7076	7063
57	7211	8026	7627	7630
68	8079	8936	8511	8507
78	8618	9477	9047	9044
88	9152	10054	9563	9570
98	9711	10688	10209	10204
108	10609	11947	11246	11255
118	12407	13384	12973	12949
128	13999	15490	14819	14803
138	16059	17211	16614	16622
148	17047	17949	17524	17515
159	17745	18513	18158	18152
169	18199	18932	18592	18582
179	18623	19344	18983	18987
189	19043	19749	19388	19391
200	19445	20247	19830	19831
209	19830	20577	20213	20208
219	20306	21085	20684	20688
230	20759	21580	21165	21168
245	21397	22195	21804	21806
255	21858	22591	22245	22240
265	22281	22975	22639	22632
275	22651	23376	23006	23008
285	23060	23791	23394	23401
295	23441	24174	23799	23804
305	23849	24564	24201	24203
315	24219	24957	24592	24592
325	24612	25436	25014	25011
340	25239	26057	25652	25650
350	25760	26540	26155	26154
360	26431	27241	26823	26829
370	26988	27772	27380	27389
380	27298	28144	27711	27711
