depth	min	max	median	mean
1297	48	534	327	317
1299	109	564	362	359
1301	162	605	403	400
1303	224	659	461	456
1305	294	740	527	526
1307	340	875	588	595
1309	467	923	690	694
1311	533	1030	795	793
1313	626	1142	904	902
1315	716	1246	1039	1021
1317	782	1425	1149	1141
1318	922	1447	1213	1210
1319	1052	1490	1279	1280
1319.5	1097	1514	1313	1314
1321	1218	1614	1419	1418
1321.5	1240	1661	1454	1453
1323	1332	1749	1537	1539
1325	1431	1867	1637	1640
1327	1479	2050	1729	1742
1329	1628	2121	1868	1866
1331	1685	2239	2003	1991
1333	1832	2382	2120	2115
1335	2006	2465	2238	2240
1337	2085	2636	2369	2364
1341	2327	2895	2599	2598
1345	2579	3151	2864	2865
1349	2855	3403	3138	3140
1353	3088	3746	3399	3408
1357	3312	3984	3676	3663
1361	3569	4182	3886	3885
1365	3824	4427	4130	4128
1369	4103	4670	4372	4374
1373	4312	4920	4610	4613
1377	4465	5188	4844	4838
1381	4784	5420	5133	5122
1385	5028	5643	5361	5356
1389	5292	5874	5610	5606
1393	5536	6220	5879	5881
1397	5791	6428	6138	6132
1401	6015	6667	6374	6365
1405	6370	6895	6621	6628
1407	6474	7085	6761	6764
1409	6630	7168	6911	6906
1411	6759	7307	7052	7048
1413	6920	7452	7188	7190
1415	7060	7572	7337	7331
1417	7128	7776	7486	7472
1419	7365	7866	7631	7626
1421	7496	8036	7790	7780
1423	7679	8174	7935	7931
1425	7868	8263	8085	8079
1425.5	7902	8301	8124	8116
1426	7929	8349	8159	8153
1426.5	7945	8403	8196	8190
1427	7957	8467	8230	8227
1427.5	8025	8487	8269	8267
1428	8089	8512	8309	8307
1429	8197	8575	8389	8386
1430	8266	8653	8467	8465
1431	8316	8753	8549	8545
1432	8352	8871	8629	8624
1433	8455	8906	8687	8688
1434	8547	8953	8752	8752
1435	8617	9039	8815	8815
1437	8698	9244	8935	8943
1439	8893	9345	9113	9118
1441	9029	9540	9293	9294
1443	9192	9697	9448	9451
1444	9288	9729	9521	9521
1445	9361	9782	9594	9591
1446	9419	9861	9672	9661
1446.5	9442	9913	9706	9696
1447	9468	9970	9743	9731
1447.5	9527	9988	9785	9776
1448	9586	10015	9827	9820
1448.5	9643	10045	9870	9864
1449	9706	10072	9915	9908
1449.5	9765	10106	9959	9952
1450	9820	10147	10002	9996
1450.25	9842	10171	10024	10018
1450.5	9861	10198	10045	10040
1450.75	9877	10224	10066	10062
1451	9898	10248	10086	10084
1451.25	9917	10277	10107	10106
1451.5	9933	10311	10128	10128
1451.75	9943	10346	10148	10150
1452	9959	10376	10168	10172
1452.25	9974	10383	10185	10186
1452.5	9996	10394	10203	10201
1452.75	10008	10398	10218	10216
1453	10018	10403	10234	10230
1453.25	10032	10405	10253	10245
1453.5	10042	10413	10270	10259
1453.75	10049	10421	10286	10274
1454	10057	10436	10303	10288
1454.25	10069	10452	10320	10303
1454.5	10082	10473	10336	10317
1454.73999023438	10093	10489	10350	10331
1455	10100	10506	10366	10346
1455.25	10106	10534	10380	10361
1455.5	10112	10554	10394	10375
1455.75	10122	10585	10408	10390
1456	10126	10613	10423	10405
1456.25	10135	10639	10437	10419
1456.5	10142	10660	10453	10434
1456.75	10148	10681	10466	10448
1457	10155	10712	10478	10463
1457.25	10175	10735	10512	10493
1457.5	10188	10767	10546	10522
1457.75	10201	10791	10582	10552
1458	10215	10819	10618	10582
1458.25	10229	10854	10651	10612
1458.5	10247	10886	10685	10642
1458.75	10261	10920	10715	10672
1459	10274	10962	10746	10702
1459.25	10290	11003	10778	10731
1459.5	10309	11046	10809	10761
1459.75	10325	11089	10837	10791
1460	10336	11136	10869	10821
1460.5	10358	11226	10925	10881
1461	10381	11321	10991	10940
1461.5	10402	11411	11057	11000
1462	10418	11506	11125	11060
1462.5	10686	11663	11316	11262
1463	10953	11816	11514	11464
1463.5	11220	11975	11703	11667
1464	11463	12148	11892	11869
1464.5	11717	12323	12089	12071
1465	11953	12510	12287	12274
1465.5	12169	12711	12490	12476
1470	12893	13434	13176	13175
1475	13069	13561	13321	13319
1480	13218	13708	13464	13462
1485	13378	13871	13630	13629
1490	13547	14037	13809	13802
1495	13730	14190	13980	13974
1500	13911	14377	14153	14150
1505	14082	14568	14329	14327
1510	14260	14713	14501	14499
1515	14430	14890	14673	14668
1520	14604	15090	14856	14853
1525	14778	15256	15027	15025
1530	14972	15419	15185	15188
1535	15121	15563	15339	15339
1540	15258	15698	15471	15475
1545	15375	15834	15602	15602
1550	15466	15969	15713	15716
1552	15493	16032	15757	15759
