depth	min	max	median	mean
1.5	-70	-4	-45	-43
19.5	1	162	67	72
49.5	162	374	264	267
90	431	694	558	557
130	760	1188	963	965
170	1139	1645	1384	1385
210	1544	2065	1806	1805
270	2192	2688	2445	2440
290	2418	2901	2653	2655
310	2646	3085	2869	2869
330	2861	3285	3078	3078
350	3084	3511	3281	3281
370	3258	3708	3480	3477
390	3453	3912	3682	3681
430	3856	4359	4095	4100
470	4278	4806	4544	4540
490	4507	5052	4776	4771
530	4990	5575	5274	5273
570	5481	6094	5800	5797
590	5777	6366	6083	6083
609	6109	6697	6407	6401
620	6309	6987	6648	6648
630	6534	7291	6906	6911
650	7043	7883	7458	7460
670	7589	8465	8037	8032
690	8190	9046	8612	8608
710	8646	9629	9146	9153
730	9184	10175	9672	9674
750	9698	10711	10182	10186
760	9915	10984	10417	10428
770	10148	11221	10649	10658
780	10357	11438	10873	10881
790	10528	11681	11098	11098
800	10728	11895	11282	11282
803	10764	11930	11326	11329
