depth	min	max	median	mean
25	-40	721	304	310
50	318	1038	682	681
75	704	1389	1048	1047
100	1081	1715	1413	1408
125	1460	2093	1779	1778
150	1834	2426	2128	2129
175	2182	2790	2485	2484
200	2534	3125	2836	2831
225	2916	3449	3191	3192
250	3284	3814	3554	3552
275	3646	4167	3917	3916
300	4028	4509	4270	4270
325	4392	4851	4621	4623
350	4764	5202	4987	4986
375	5111	5554	5332	5333
400	5464	5909	5692	5691
425	5817	6285	6048	6044
450	6151	6623	6395	6392
475	6517	6987	6752	6752
500	6855	7351	7101	7100
525	7214	7712	7461	7459
550	7557	8070	7808	7808
575	7913	8450	8169	8171
600	8240	8805	8521	8524
625	8583	9212	8883	8886
650	8933	9560	9246	9247
675	9301	9928	9605	9607
700	9623	10316	9953	9963
725	9971	10673	10308	10321
750	10298	11097	10688	10692
775	10657	11474	11066	11061
800	10971	11937	11435	11438
