depth	min	max	median	mean
410	1953	2665	2380	2372
420	2149	2817	2528	2514
430	2351	2939	2678	2667
440	2512	3053	2818	2809
450	2714	3201	2968	2967
460	2888	3338	3112	3109
470	3044	3459	3254	3252
480	3212	3583	3406	3402
490	3367	3727	3551	3549
500	3537	3849	3701	3698
510	3697	3986	3844	3844
520	3841	4149	3990	3991
530	4006	4304	4152	4153
540	4147	4484	4316	4314
550	4307	4661	4487	4488
560	4517	4863	4687	4689
570	4705	5071	4890	4891
580	4939	5335	5128	5130
590	5190	5612	5401	5399
600	5487	5914	5697	5695
605	5644	6068	5851	5852
610	5793	6232	6006	6010
615	5946	6421	6187	6182
620	6127	6630	6367	6369
625	6321	6824	6550	6553
630	6502	7004	6748	6746
635	6671	7191	6932	6933
640	6870	7425	7142	7141
645	7044	7653	7351	7345
650	7234	7883	7569	7564
655	7450	8090	7770	7771
660	7675	8322	8000	8001
665	7880	8577	8233	8229
670	8134	8802	8482	8479
675	8349	9081	8708	8711
680	8577	9304	8947	8944
685	8824	9562	9194	9196
690	9076	9792	9460	9456
695	9363	10038	9704	9702
700	9619	10263	9925	9927
705	9835	10483	10146	10155
710	10076	10684	10379	10383
715	10289	10875	10593	10588
720	10484	11077	10792	10786
725	10658	11253	10956	10958
730	10801	11402	11098	11102
735	10927	11568	11243	11243
740	11054	11709	11371	11374
745	11156	11827	11496	11496
750	11278	11955	11603	11606
755	11356	12073	11698	11701
760	11426	12205	11788	11790
765	11474	12317	11871	11876
770	11536	12408	11962	11962
